           0.98    1.00  
          -1.04   -0.46  
 4814.380  0.9242  0.9754
 4814.400  0.9227  0.9940
 4814.420  0.9304  0.9975
 4814.440  0.9469  0.9945
 4814.460  0.9587  0.9853
 4814.480  0.9569  0.9573
 4814.500  0.9494  0.9089
 4814.520  0.9493  0.8690
 4814.540  0.9605  0.8634
 4814.560  0.9714  0.8767
 4814.580  0.9639  0.8869
 4814.600  0.9398  0.8991
 4814.620  0.9224  0.9183
 4814.640  0.9238  0.9353
 4814.660  0.9324  0.9462
 4814.680  0.9364  0.9548
 4814.700  0.9357  0.9613
 4814.720  0.9300  0.9649
 4814.740  0.9141  0.9705
 4814.760  0.8864  0.9816
 4814.780  0.8520  0.9921
 4814.800  0.8205  0.9945
 4814.820  0.8017  0.9917
 4814.840  0.8000  0.9915
 4814.860  0.8125  0.9995
 4814.880  0.8315  1.0132
 4814.900  0.8506  1.0218
 4814.920  0.8681  1.0172
 4814.940  0.8838  1.0040
 4814.960  0.8955  0.9942
 4814.980  0.9013  0.9917
 4815.000  0.9034  0.9922
 4815.020  0.9069  0.9923
 4815.040  0.9141  0.9874
 4815.060  0.9200  0.9735
 4815.080  0.9164  0.9526
 4815.100  0.9024  0.9332
 4815.120  0.8866  0.9296
 4815.140  0.8802  0.9457
 4815.160  0.8859  0.9634
 4815.180  0.8956  0.9733
 4815.200  0.9011  0.9922
 4815.220  0.9002  1.0208
 4815.240  0.8918 -1.0000
 4815.260  0.8794 -1.0000
 4815.280  0.8801 -1.0000
 4815.300  0.9086 -1.0000
 4815.320  0.9518 -1.0000
 4815.340  0.9823 -1.0000
 4815.360 -1.0000 -1.0000
 4815.380 -1.0000 -1.0000
 4815.400 -1.0000 -1.0000
 4815.420 -1.0000  0.8918
 4815.440 -1.0000  0.8621
 4815.460 -1.0000  0.8258
 4815.480 -1.0000  0.7963
 4815.500  0.9872  0.7813
 4815.520  0.9733  0.7785
 4815.540  0.9626  0.7800
 4815.560  0.9612  0.7773
 4815.580  0.9638  0.7666
 4815.600  0.9650  0.7519
 4815.620  0.9650  0.7438
 4815.640  0.9643  0.7531
 4815.660  0.9621  0.7804
 4815.680  0.9572  0.8163
 4815.700  0.9524  0.8526
 4815.720  0.9537  0.8849
 4815.740  0.9602  0.9104
 4815.760  0.9610  0.9260
 4815.780  0.9488  0.9299
 4815.800  0.9293  0.9263
 4815.820  0.9157  0.9245
 4815.840  0.9155  0.9269
 4815.860  0.9231  0.9267
 4815.880  0.9273  0.9212
 4815.900  0.9262  0.9167
 4815.920  0.9269  0.9187
 4815.940  0.9311  0.9239
 4815.960  0.9290  0.9196
 4815.980  0.9070  0.8936
 4816.000  0.8650  0.8547
 4816.020  0.8229  0.8302
 4816.040  0.7984  0.8243
 4816.060  0.7842  0.8177
 4816.080  0.7629  0.8127
 4816.100  0.7334  0.8239
 4816.120  0.7086  0.8417
 4816.140  0.6982  0.8537
 4816.160  0.7049  0.8665
 4816.180  0.7253  0.8862
 4816.200  0.7495  0.9062
 4816.220  0.7684  0.9203
 4816.240  0.7830  0.9335
 4816.260  0.8022  0.9523
 4816.280  0.8269  0.9718
 4816.300  0.8485  0.9823
 4816.320  0.8620  0.9809
 4816.340  0.8723  0.9735
 4816.360  0.8834  0.9720
 4816.380  0.8925  0.9807
 4816.400  0.8944  0.9897
 4816.420  0.8900  0.9824
 4816.440  0.8879  0.9576
 4816.460  0.8947  0.9361
 4816.480  0.9051  0.9333
 4816.500  0.9064  0.9421
 4816.520  0.8918  0.9489
 4816.540  0.8658  0.9480
 4816.560  0.8401  0.9476
 4816.580  0.8217  0.9598
 4816.600  0.8058  0.9817
 4816.620  0.7850  1.0059
 4816.640  0.7644  1.0333
 4816.660  0.7567  1.0537
 4816.680  0.7626  1.0530
 4816.700  0.7731  1.0342
 4816.720  0.7897  1.0103
 4816.740  0.8181  0.9888
 4816.760  0.8510  0.9644
 4816.780  0.8751  0.9345
 4816.800  0.8882  0.9139
 4816.820  0.9009  0.9139
 4816.840  0.9206  0.9240
 4816.860  0.9388  0.9281
 4816.880  0.9446  0.9215
 4816.900  0.9401  0.9078
 4816.920  0.9337  0.8964
 4816.940  0.9315  0.8942
 4816.960  0.9351  0.8953
 4816.980  0.9385  0.8916
 4817.000  0.9344  0.8867
 4817.020  0.9218  0.8917
 4817.040  0.9070  0.9088
 4817.060  0.8992  0.9238
 4817.080  0.9033  0.9279
 4817.100  0.9182  0.9355
 4817.120  0.9367  0.9577
 4817.140  0.9497  0.9819
 4817.160  0.9521 -1.0000
 4817.180  0.9472 -1.0000
 4817.200  0.9459 -1.0000
 4817.220  0.9563 -1.0000
 4817.240  0.9724 -1.0000
 4817.260  0.9818 -1.0000
 4817.280 -1.0000 -1.0000
 4817.300 -1.0000 -1.0000
 4817.320 -1.0000 -1.0000
 4817.340 -1.0000  1.0770
 4817.360 -1.0000  1.0476
 4817.380 -1.0000  1.0336
 4817.400 -1.0000  1.0396
 4817.420  0.9090  1.0449
 4817.440  0.9063  1.0293
 4817.460  0.8975  0.9959
 4817.480  0.8867  0.9779
 4817.500  0.8800  0.9958
 4817.520  0.8724  1.0212
 4817.540  0.8559  1.0236
 4817.560  0.8366  1.0163
 4817.580  0.8315  1.0134
 4817.600  0.8429  1.0051
 4817.620  0.8548  0.9907
 4817.640  0.8630  0.9835
 4817.660  0.8783  0.9877
 4817.680  0.8995  0.9973
 4817.700  0.9139  1.0057
 4817.720  0.9179  1.0086
 4817.740  0.9204  1.0068
 4817.760  0.9293  1.0035
 4817.780  0.9413  0.9987
 4817.800  0.9476  0.9894
 4817.820  0.9468  0.9718
 4817.840  0.9467  0.9477
 4817.860  0.9562  0.9246
 4817.880  0.9749  0.9084
 4817.900  0.9923  0.8994
 4817.920  0.9980  0.8933
 4817.940  0.9916  0.8889
 4817.960  0.9823  0.8988
 4817.980  0.9809  0.9335
 4818.000  0.9867  0.9710
 4818.020  0.9885  0.9802
 4818.040  0.9775  0.9727
 4818.060  0.9583  0.9784
 4818.080  0.9406  0.9965
 4818.100  0.9222  1.0070
 4818.120  0.9050  1.0057
 4818.140  0.9064  1.0031
 4818.160  0.9303  1.0036
 4818.180  0.9554  1.0032
 4818.200  0.9648  0.9995
 4818.220  0.9601  0.9964
 4818.240  0.9528  0.9966
 4818.260  0.9516  0.9990
 4818.280  0.9552  1.0007
 4818.300  0.9585  0.9984
 4818.320  0.9606  0.9893
 4818.340  0.9607  0.9752
 4818.360  0.9558  0.9604
 4818.380  0.9445  0.9476
 4818.400  0.9303  0.9385
 4818.420  0.9188  0.9337
 4818.440  0.9121  0.9294
 4818.460  0.9045  0.9187
 4818.480  0.8901  0.8979
 4818.500  0.8737  0.8709
 4818.520  0.8682  0.8445
 4818.540  0.8816  0.8238
 4818.560  0.9082  0.8114
 4818.580  0.9307  0.8093
 4818.600  0.9363  0.8192
 4818.620  0.9295  0.8340
 4818.640  0.9234  0.8403
 4818.660  0.9248  0.8334
 4818.680  0.9302  0.8190
 4818.700  0.9323  0.8045
 4818.720  0.9321  0.7980
 4818.740  0.9382  0.8055
 4818.760  0.9524  0.8252
 4818.780  0.9654  0.8441
 4818.800  0.9689  0.8551
 4818.820  0.9634  0.8736
 4818.840  0.9567  0.9145
 4818.860  0.9558  0.9667
 4818.880  0.9585  1.0053
 4818.900  0.9559  1.0194
 4818.920  0.9427 -1.0000
 4818.940  0.9213 -1.0000
 4818.960  0.8986 -1.0000
 4818.980  0.8773 -1.0000
 4819.000  0.8558 -1.0000
 4819.020  0.8376 -1.0000
 4819.040  0.8316 -1.0000
 4819.060  0.8315 -1.0000
 4819.080  0.8224 -1.0000
 4819.100  0.8126 -1.0000
 4819.120  0.8234 -1.0000
 4819.140  0.8485 -1.0000
 4819.160 -1.0000 -1.0000
 4819.180 -1.0000 -1.0000
 4819.200 -1.0000 -1.0000
 4819.220 -1.0000 -1.0000
 4819.240 -1.0000 -1.0000
 4819.260 -1.0000  0.9769
 4819.280 -1.0000  0.9606
 4819.300 -1.0000  0.9501
 4819.320 -1.0000  0.9433
 4819.340  0.7977  0.9212
 4819.360  0.7920  0.8920
 4819.380  0.8016  0.8885
 4819.400  0.8323  0.9099
 4819.420  0.8648  0.9299
 4819.440  0.8793  0.9484
 4819.460  0.8822  0.9711
 4819.480  0.8895  0.9806
 4819.500  0.9036  0.9684
 4819.520  0.9218  0.9475
 4819.540  0.9465  0.9279
 4819.560  0.9710  0.9087
 4819.580  0.9788  0.8885
 4819.600  0.9650  0.8682
 4819.620  0.9423  0.8475
 4819.640  0.9265  0.8274
 4819.660  0.9237  0.8133
 4819.680  0.9288  0.8136
 4819.700  0.9329  0.8298
 4819.720  0.9300  0.8518
 4819.740  0.9197  0.8656
 4819.760  0.9065  0.8611
 4819.780  0.8976  0.8390
 4819.800  0.8976  0.8112
 4819.820  0.9043  0.7895
 4819.840  0.9092  0.7818
 4819.860  0.9049  0.7927
 4819.880  0.8931  0.8202
 4819.900  0.8823  0.8564
 4819.920  0.8795  0.8938
 4819.940  0.8832  0.9251
 4819.960  0.8853  0.9485
 4819.980  0.8827  0.9682
 4820.000  0.8806  0.9860
 4820.020  0.8840  0.9980
 4820.040  0.8927  1.0001
 4820.060  0.9011  0.9923
 4820.080  0.9020  0.9788
 4820.100  0.8929  0.9636
 4820.120  0.8791  0.9468
 4820.140  0.8670  0.9283
 4820.160  0.8589  0.9090
 4820.180  0.8528  0.8905
 4820.200  0.8455  0.8774
 4820.220  0.8360  0.8694
 4820.240  0.8252  0.8528
 4820.260  0.8158  0.8176
 4820.280  0.8114  0.7790
 4820.300  0.8125  0.7603
 4820.320  0.8140  0.7679
 4820.340  0.8102  0.7911
 4820.360  0.8011  0.8146
 4820.380  0.7916  0.8339
 4820.400  0.7862  0.8573
 4820.420  0.7847  0.8843
 4820.440  0.7818  0.9055
 4820.460  0.7785  0.9189
 4820.480  0.7900  0.9201
 4820.500  0.8253  0.8972
 4820.520  0.8697  0.8533
 4820.540  0.9083  0.8137
 4820.560  0.9399  0.8009
 4820.580  0.9594  0.8148
 4820.600  0.9584  0.8433
 4820.620  0.9429  0.8810
 4820.640  0.9299  0.9266
 4820.660  0.9291  0.9702
 4820.680  0.9322  0.9961
 4820.700  0.9268  0.9977
 4820.720  0.9139  0.9864
 4820.740  0.9039  0.9818
 4820.760  0.8987  0.9838
 4820.780  0.8880  0.9746
 4820.800  0.8612  0.9593
 4820.820  0.8234  0.9640
 4820.840  0.7927  0.9882
 4820.860  0.7763  1.0069
 4820.880  0.7664  1.0080
 4820.900  0.7660  0.9979
 4820.920  0.7884  0.9863
 4820.940  0.8281 -1.0000
 4820.960  0.8618 -1.0000
 4820.980  0.8773 -1.0000
 4821.000  0.8808 -1.0000
 4821.020  0.8811 -1.0000
 4821.040 -1.0000 -1.0000
 4821.060 -1.0000 -1.0000
 4821.080 -1.0000 -1.0000
 4821.100 -1.0000 -1.0000
 4821.120 -1.0000 -1.0000
 4821.140 -1.0000 -1.0000
 4821.160 -1.0000  0.8900
 4821.180 -1.0000  0.8909
 4821.200 -1.0000  0.9021
 4821.220 -1.0000  0.9167
 4821.240  0.9101  0.9214
 4821.260  0.9107  0.9112
 4821.280  0.9111  0.8928
 4821.300  0.9147  0.8781
 4821.320  0.9242  0.8709
 4821.340  0.9367  0.8607
 4821.360  0.9454  0.8364
 4821.380  0.9475  0.7995
 4821.400  0.9476  0.7618
 4821.420  0.9529  0.7322
 4821.440  0.9660  0.7089
 4821.460  0.9800  0.6898
 4821.480  0.9829  0.6771
 4821.500  0.9697  0.6760
 4821.520  0.9491  0.6941
 4821.540  0.9321  0.7283
 4821.560  0.9209  0.7577
 4821.580  0.9112  0.7649
 4821.600  0.9003  0.7560
 4821.620  0.8905  0.7518
 4821.640  0.8872  0.7637
 4821.660  0.8905  0.7885
 4821.680  0.8926  0.8202
 4821.700  0.8877  0.8554
 4821.720  0.8780  0.8904
 4821.740  0.8701  0.9253
 4821.760  0.8681  0.9552
 4821.780  0.8700  0.9607
 4821.800  0.8722  0.9397
 4821.820  0.8757  0.9221
 4821.840  0.8798  0.9201
 4821.860  0.8759  0.9176
 4821.880  0.8575  0.9178
 4821.900  0.8317  0.9285
 4821.920  0.8078  0.9279
 4821.940  0.7841  0.8964
 4821.960  0.7586  0.8471
 4821.980  0.7363  0.8053
 4822.000  0.7171  0.7894
 4822.020  0.6948  0.7965
 4822.040  0.6718  0.8011
 4822.060  0.6613  0.7884
 4822.080  0.6713  0.7762
 4822.100  0.6957  0.7869
 4822.120  0.7237  0.8163
 4822.140  0.7476  0.8370
 4822.160  0.7605  0.8311
 4822.180  0.7614  0.8089
 4822.200  0.7597  0.7849
 4822.220  0.7621  0.7646
 4822.240  0.7716  0.7586
 4822.260  0.7965  0.7793
 4822.280  0.8339  0.8224
 4822.300  0.8640  0.8664
 4822.320  0.8762  0.8926
 4822.340  0.8802  0.9008
 4822.360  0.8903  0.8972
 4822.380  0.9079  0.8834
 4822.400  0.9201  0.8617
 4822.420  0.9184  0.8358
 4822.440  0.9101  0.8116
 4822.460  0.9047  0.7976
 4822.480  0.9006  0.7981
 4822.500  0.8860  0.8067
 4822.520  0.8539  0.8131
 4822.540  0.8126  0.8154
 4822.560  0.7809  0.8230
 4822.580  0.7700  0.8444
 4822.600  0.7758  0.8818
 4822.620  0.7855  0.9304
 4822.640  0.7895  0.9743
 4822.660  0.7876  0.9977
 4822.680  0.7852  1.0050
 4822.700  0.7842  1.0098
 4822.720  0.7811  1.0134
 4822.740  0.7738  1.0096
 4822.760  0.7636  0.9990
 4822.780  0.7528  0.9871
 4822.800  0.7444 -1.0000
 4822.820  0.7443 -1.0000
 4822.840  0.7573 -1.0000
 4822.860  0.7800 -1.0000
 4822.880  0.8005 -1.0000
 4822.900 -1.0000 -1.0000
 4822.920 -1.0000 -1.0000
 4822.940 -1.0000 -1.0000
 4822.960 -1.0000 -1.0000
 4822.980 -1.0000 -1.0000
 4823.000 -1.0000 -1.0000
 4823.020 -1.0000 -1.0000
 4823.040 -1.0000  0.8562
 4823.060 -1.0000  0.8658
 4823.080 -1.0000  0.8733
 4823.100 -1.0000  0.8789
 4823.120  0.7457  0.8920
 4823.140  0.7639  0.9165
 4823.160  0.7980  0.9427
 4823.180  0.8387  0.9552
 4823.200  0.8694  0.9443
 4823.220  0.8852  0.9241
 4823.240  0.8986  0.9295
 4823.260  0.9170  0.9648
 4823.280  0.9303  0.9964
 4823.300  0.9302  1.0083
 4823.320  0.9227  1.0050
 4823.340  0.9146  0.9915
 4823.360  0.9075  0.9782
 4823.380  0.9030 -1.0000
 4823.400  0.9020 -1.0000
 4823.420  0.8988 -1.0000
 4823.440  0.8861 -1.0000
 4823.460  0.8673 -1.0000
 4823.480  0.8496 -1.0000
 4823.500  0.8313 -1.0000
 4823.520  0.8134  1.0267
 4823.540  0.8077  1.0192
 4823.560  0.8161  0.9996
 4823.580  0.8289  0.9722
 4823.600  0.8425  0.9451
 4823.620  0.8536  0.9247
 4823.640  0.8558  0.9157
 4823.660  0.8536  0.9191
 4823.680  0.8568  0.9327
 4823.700  0.8674  0.9527
 4823.720  0.8801  0.9695
 4823.740  0.8906  0.9756
 4823.760  0.8996  0.9741
 4823.780  0.9117  0.9712
 4823.800  0.9277  0.9718
 4823.820  0.9409  0.9794
 4823.840  0.9432  0.9895
 4823.860  0.9334  0.9946
 4823.880  0.9182  0.9936
 4823.900  0.9063  0.9912
 4823.920  0.9033  0.9914
 4823.940  0.9104  0.9946
 4823.960  0.9251  0.9978
 4823.980  0.9406  0.9967
 4824.000  0.9474  0.9894
 4824.020  0.9433  0.9755
 4824.040  0.9377  0.9532
 4824.060  0.9424  0.9216
 4824.080  0.9579  0.8828
 4824.100  0.9724  0.8410
 4824.120  0.9727  0.8043
 4824.140  0.9583  0.7816
 4824.160  0.9409  0.7761
 4824.180  0.9294  0.7820
 4824.200  0.9225  0.7921
 4824.220  0.9138  0.8077
 4824.240  0.9013  0.8344
 4824.260  0.8917  0.8714
 4824.280  0.8939  0.9085
 4824.300  0.9071  0.9359
 4824.320  0.9218  0.9506
 4824.340  0.9301  0.9553
 4824.360  0.9323  0.9586
 4824.380  0.9345  0.9693
 4824.400  0.9405  0.9870
 4824.420  0.9464  1.0036
 4824.440  0.9463  1.0105
 4824.460  0.9403  1.0045
 4824.480  0.9338  0.9930
 4824.500  0.9339  0.9847
 4824.520  0.9425  0.9782
 4824.540  0.9526  0.9659
 4824.560  0.9527  0.9457
 4824.580  0.9351  0.9256
 4824.600  0.9048 -1.0000
 4824.620  0.8765 -1.0000
 4824.640  0.8588 -1.0000
 4824.660  0.8481 -1.0000
 4824.680  0.8407 -1.0000
 4824.700 -1.0000 -1.0000
 4824.720 -1.0000 -1.0000
 4824.740 -1.0000 -1.0000
 4824.760 -1.0000 -1.0000
 4824.780 -1.0000 -1.0000
 4824.800 -1.0000 -1.0000
 4824.820 -1.0000 -1.0000
 4824.840 -1.0000 -1.0000
 4824.860 -1.0000 -1.0000
 4824.880 -1.0000 -1.0000
 4824.900 -1.0000  0.8994
 4824.920 -1.0000  0.8739
 4824.940 -1.0000  0.8506
 4824.960 -1.0000  0.8508
 4824.980 -1.0000  0.8770
 4825.000  0.9055  0.9114
 4825.020  0.8986  0.9392
 4825.040  0.8962  0.9564
 4825.060  0.9044  0.9641
 4825.080  0.9197  0.9663
 4825.100  0.9308  0.9654
 4825.120  0.9266  0.9599
 4825.140  0.9072  0.9475
 4825.160  0.8815  0.9338
 4825.180  0.8557  0.9287
 4825.200  0.8287  0.9361
 4825.220  0.7976  0.9533
 4825.240  0.7650  0.9731
 4825.260  0.7402  0.9864
 4825.280  0.7293  0.9908
 4825.300  0.7296  0.9889
 4825.320  0.7356  0.9810
 4825.340  0.7449  0.9716
 4825.360  0.7581  0.9690
 4825.380  0.7740  0.9736
 4825.400  0.7897  0.9807
 4825.420  0.8026  0.9848
 4825.440  0.8123  0.9790
 4825.460  0.8205  0.9625
 4825.480  0.8286  0.9435
 4825.500  0.8350  0.9320
 4825.520  0.8376  0.9342
 4825.540  0.8386  0.9491
 4825.560  0.8436  0.9674
 4825.580  0.8559  0.9805
 4825.600  0.8734  0.9873
 4825.620  0.8915  0.9916
 4825.640  0.9085  0.9952
 4825.660  0.9241  0.9972
 4825.680  0.9360  0.9955
 4825.700  0.9421  0.9889
 4825.720  0.9428  0.9789
 4825.740  0.9417  0.9688
 4825.760  0.9414  0.9619
 4825.780  0.9396  0.9594
 4825.800  0.9314  0.9589
 4825.820  0.9187  0.9570
 4825.840  0.9124  0.9532
 4825.860  0.9219  0.9496
 4825.880  0.9438  0.9519
 4825.900  0.9622  0.9651
 4825.920  0.9634  0.9850
 4825.940  0.9527  0.9949
 4825.960  0.9478  0.9841
 4825.980  0.9579  0.9619
 4826.000  0.9747 -1.0000
 4826.020  0.9806 -1.0000
 4826.040  0.9646 -1.0000
 4826.060  0.9351 -1.0000
 4826.080  0.9109 -1.0000
 4826.100  0.8995 -1.0000
 4826.120  0.8910 -1.0000
 4826.140  0.8800  0.7651
 4826.160  0.8795  0.8003
 4826.180  0.8989  0.8432
 4826.200  0.9289  0.8816
 4826.220  0.9539  0.9102
 4826.240  0.9643  0.9267
 4826.260  0.9591  0.9354
 4826.280  0.9461  0.9357
 4826.300  0.9330  0.9193
 4826.320  0.9202  0.8879
 4826.340  0.9055  0.8559
 4826.360  0.8919  0.8364
 4826.380  0.8871  0.8330
 4826.400  0.8941  0.8456
 4826.420  0.9069  0.8713
 4826.440  0.9172  0.8985
 4826.460  0.9239 -1.0000
 4826.480  0.9322 -1.0000
 4826.500  0.9445 -1.0000
 4826.520  0.9550 -1.0000
 4826.540 -1.0000 -1.0000
 4826.560 -1.0000 -1.0000
 4826.580 -1.0000 -1.0000
 4826.600 -1.0000 -1.0000
 4826.620 -1.0000 -1.0000
 4826.640 -1.0000 -1.0000
 4826.660 -1.0000 -1.0000
 4826.680 -1.0000 -1.0000
 4826.700 -1.0000 -1.0000
 4826.720 -1.0000 -1.0000
 4826.740 -1.0000  1.0037
 4826.760 -1.0000  1.0038
 4826.780 -1.0000  1.0084
 4826.800 -1.0000  1.0133
 4826.820 -1.0000  1.0073
 4826.840  0.8505  0.9851
 4826.860  0.8535  0.9513
 4826.880  0.8534  0.9140
 4826.900  0.8428  0.8766
 4826.920  0.8212  0.8412
 4826.940  0.7973  0.8127
 4826.960  0.7816  0.7954
 4826.980  0.7783  0.7892
 4827.000  0.7854  0.7912
 4827.020  0.7980  0.7964
 4827.040  0.8131  0.7975
 4827.060  0.8306  0.7907
 4827.080  0.8494  0.7831
 4827.100  0.8649  0.7860
 4827.120  0.8734  0.8046
 4827.140  0.8759  0.8355
 4827.160  0.8766  0.8680
 4827.180  0.8776  0.8897
 4827.200  0.8767  0.8959
 4827.220  0.8716  0.8960
 4827.240  0.8671  0.9050
 4827.260  0.8726  0.9286
 4827.280  0.8909  0.9569
 4827.300  0.9128  0.9738
 4827.320  0.9248  0.9721
 4827.340  0.9215  0.9583
 4827.360  0.9111  0.9468
 4827.380  0.9027  0.9501
 4827.400  0.8947  0.9638
 4827.420  0.8789  0.9734
 4827.440  0.8501  0.9763
 4827.460  0.8181  0.9754
 4827.480  0.8026  0.9717
 4827.500  0.8048  0.9711
 4827.520  0.8051  0.9777
 4827.540  0.7911  0.9868
 4827.560  0.7668  0.9923
 4827.580  0.7452  0.9931
 4827.600  0.7400  0.9925
 4827.620  0.7531  0.9923
 4827.640  0.7732  0.9902
 4827.660  0.7898  0.9848
 4827.680  0.8011  0.9765
 4827.700  0.8115  0.9647
 4827.720  0.8245  0.9521
 4827.740  0.8382  0.9421
 4827.760  0.8500  0.9340
 4827.780  0.8631  0.9250
 4827.800  0.8801  0.9112
 4827.820  0.8964  0.8911
 4827.840  0.9058  0.8653
 4827.860  0.9077  0.8363
 4827.880  0.9085  0.8158
 4827.900  0.9166  0.8178
 4827.920  0.9310  0.8423
 4827.940  0.9404  0.8758
 4827.960  0.9368  0.8999
 4827.980 -1.0000 -1.0000
 4828.000 -1.0000 -1.0000
 4797.000  0.0000  0.0000
 4797.020  0.0000  0.0000
 4797.040 -0.0023 -0.0231
 4797.060 -0.0129 -0.0120
 4797.080 -0.0202 -0.0019
 4797.100 -0.0210  0.0004
 4797.120 -0.0182 -0.0047
 4797.140 -0.0172 -0.0107
 4797.160 -0.0171 -0.0109
 4797.180 -0.0120 -0.0024
 4797.200  0.0004  0.0100
 4797.220  0.0149  0.0155
 4797.240  0.0230  0.0074
 4797.260  0.0198 -0.0083
 4797.280  0.0093 -0.0200
 4797.300 -0.0006 -0.0200
 4797.320 -0.0057 -0.0100
 4797.340 -0.0069  0.0005
 4797.360 -0.0065  0.0020
 4797.380 -0.0045 -0.0045
 4797.400  0.0006 -0.0090
 4797.420  0.0073 -0.0067
 4797.440  0.0101 -0.0026
 4797.460  0.0053 -0.0023
 4797.480 -0.0038 -0.0048
 4797.500 -0.0104 -0.0060
 4797.520 -0.0102 -0.0027
 4797.540 -0.0059  0.0034
 4797.560 -0.0041  0.0056
 4797.580 -0.0072 -0.0006
 4797.600 -0.0109 -0.0106
 4797.620 -0.0105 -0.0161
 4797.640 -0.0060 -0.0162
 4797.660 -0.0025 -0.0162
 4797.680 -0.0038 -0.0195
 4797.700 -0.0079 -0.0242
 4797.720 -0.0097 -0.0267
 4797.740 -0.0085 -0.0250
 4797.760 -0.0080 -0.0181
 4797.780 -0.0124 -0.0061
 4797.800 -0.0209  0.0097
 4797.820 -0.0271  0.0262
 4797.840 -0.0269  0.0383
 4797.860 -0.0240  0.0400
 4797.880 -0.0248  0.0294
 4797.900 -0.0308  0.0138
 4797.920 -0.0358  0.0033
 4797.940 -0.0317  0.0010
 4797.960 -0.0186  0.0020
 4797.980 -0.0063  0.0016
 4798.000 -0.0042 -0.0012
 4798.020 -0.0127 -0.0063
 4798.040 -0.0224 -0.0135
 4798.060 -0.0236 -0.0214
 4798.080 -0.0173 -0.0267
 4798.100 -0.0125 -0.0263
 4798.120 -0.0139 -0.0172
 4798.140 -0.0152 -0.0017
 4798.160 -0.0049  0.0102
 4798.180  0.0183  0.0090
 4798.200  0.0403 -0.0036
 4798.220  0.0454 -0.0184
 4798.240  0.0317 -0.0281
 4798.260  0.0101 -0.0310
 4798.280 -0.0051 -0.0270
 4798.300 -0.0066 -0.0163
 4798.320  0.0013 -0.0016
 4798.340  0.0109  0.0115
 4798.360  0.0179  0.0157
 4798.380  0.0201  0.0060
 4798.400  0.0153 -0.0137
 4798.420  0.0021 -0.0289
 4798.440 -0.0157 -0.0280
 4798.460 -0.0280 -0.0143
 4798.480 -0.0264 -0.0010
 4798.500 -0.0140  0.0023
 4798.520 -0.0024 -0.0055
 4798.540 -0.0013 -0.0169
 4798.560 -0.0097 -0.0224
 4798.580 -0.0163 -0.0190
 4798.600 -0.0117 -0.0119
 4798.620  0.0012 -0.0077
 4798.640  0.0117 -0.0079
 4798.660  0.0123 -0.0096
 4798.680  0.0036 -0.0080
 4798.700 -0.0079 -0.0015
 4798.720 -0.0165  0.0049
 4798.740 -0.0218  0.0047
 4798.760 -0.0240 -0.0025
 4798.780 -0.0219 -0.0109
 4798.800 -0.0150 -0.0139
 4798.820 -0.0067 -0.0096
 4798.840 -0.0033 -0.0034
 4798.860 -0.0085 -0.0026
 4798.880 -0.0181 -0.0069
 4798.900 -0.0238 -0.0075
 4798.920 -0.0219  0.0004
 4798.940 -0.0152  0.0115
 4798.960 -0.0088  0.0158
 4798.980 -0.0058  0.0074
 4799.000 -0.0042 -0.0092
 4799.020 -0.0014 -0.0189
 4799.040  0.0017 -0.0107
 4799.060  0.0017  0.0070
 4799.080 -0.0040  0.0171
 4799.100 -0.0134  0.0124
 4799.120 -0.0211 -0.0007
 4799.140 -0.0228 -0.0111
 4799.160 -0.0192 -0.0111
 4799.180 -0.0142 -0.0026
 4799.200 -0.0110  0.0050
 4799.220 -0.0089  0.0055
 4799.240 -0.0047  0.0020
 4799.260  0.0020 -0.0004
 4799.280  0.0077 -0.0015
 4799.300  0.0074 -0.0035
 4799.320  0.0000 -0.0065
 4799.340 -0.0091 -0.0095
 4799.360 -0.0133 -0.0115
 4799.380 -0.0107 -0.0122
 4799.400 -0.0050 -0.0121
 4799.420 -0.0012 -0.0111
 4799.440 -0.0008 -0.0080
 4799.460 -0.0014 -0.0016
 4799.480 -0.0008  0.0057
 4799.500 -0.0012  0.0086
 4799.520 -0.0052  0.0037
 4799.540 -0.0112 -0.0062
 4799.560 -0.0150 -0.0153
 4799.580 -0.0135 -0.0188
 4799.600 -0.0089 -0.0158
 4799.620 -0.0063 -0.0110
 4799.640 -0.0074 -0.0102
 4799.660 -0.0098 -0.0155
 4799.680 -0.0118 -0.0238
 4799.700 -0.0158 -0.0295
 4799.720 -0.0245 -0.0295
 4799.740 -0.0357 -0.0251
 4799.760 -0.0391 -0.0186
 4799.780 -0.0263 -0.0108
 4799.800 -0.0047 -0.0020
 4799.820  0.0082  0.0056
 4799.840  0.0026  0.0071
 4799.860 -0.0147  0.0008
 4799.880 -0.0280 -0.0085
 4799.900 -0.0276 -0.0128
 4799.920 -0.0192 -0.0078
 4799.940 -0.0144  0.0044
 4799.960 -0.0178  0.0140
 4799.980 -0.0235  0.0117
 4800.000 -0.0219 -0.0017
 4800.020 -0.0100 -0.0156
 4800.040  0.0040 -0.0207
 4800.060  0.0095 -0.0153
 4800.080  0.0024 -0.0048
 4800.100 -0.0125  0.0016
 4800.120 -0.0257 -0.0007
 4800.140 -0.0300 -0.0080
 4800.160 -0.0253 -0.0136
 4800.180 -0.0173 -0.0154
 4800.200 -0.0127 -0.0139
 4800.220 -0.0144 -0.0087
 4800.240 -0.0191  0.0006
 4800.260 -0.0205  0.0117
 4800.280 -0.0145  0.0195
