           1.05    1.15  
          -0.91   -0.41  
 4239.200  0.2641 -1.0000
 4239.220  0.2653 -1.0000
 4239.240 -1.0000 -1.0000
 4239.260 -1.0000 -1.0000
 4239.280 -1.0000 -1.0000
 4239.300 -1.0000 -1.0000
 4239.320 -1.0000 -1.0000
 4239.340 -1.0000 -1.0000
 4239.360 -1.0000 -1.0000
 4239.380 -1.0000 -1.0000
 4239.400 -1.0000 -1.0000
 4239.420  0.9150 -1.0000
 4239.440 -1.0000 -1.0000
 4239.460 -1.0000 -1.0000
 4239.480 -1.0000 -1.0000
 4239.500 -1.0000 -1.0000
 4239.520 -1.0000 -1.0000
 4239.540 -1.0000 -1.0000
 4239.560 -1.0000 -1.0000
 4239.580 -1.0000 -1.0000
 4239.600 -1.0000 -1.0000
 4239.620 -1.0000 -1.0000
 4239.640 -1.0000 -1.0000
 4239.660 -1.0000  0.6785
 4239.680 -1.0000  0.7554
 4239.700 -1.0000  0.8396
 4239.720 -1.0000 -1.0000
 4239.740  0.3770 -1.0000
 4239.760  0.3879 -1.0000
 4239.780  0.3985 -1.0000
 4239.800  0.4046 -1.0000
 4239.820  0.4169 -1.0000
 4239.840  0.4412 -1.0000
 4239.860  0.4662 -1.0000
 4239.880  0.4706 -1.0000
 4239.900  0.4462 -1.0000
 4239.920  0.4129 -1.0000
 4239.940  0.3972 -1.0000
 4239.960  0.4049 -1.0000
 4239.980  0.4249 -1.0000
 4240.000  0.4482 -1.0000
 4240.020  0.4720 -1.0000
 4240.040  0.4946 -1.0000
 4240.060  0.5086 -1.0000
 4240.080  0.5050 -1.0000
 4240.100  0.4934 -1.0000
 4240.120  0.5023 -1.0000
 4240.140  0.5430 -1.0000
 4240.160  0.5938 -1.0000
 4240.180  0.6312 -1.0000
 4240.200 -1.0000 -1.0000
 4240.220 -1.0000 -1.0000
 4240.240 -1.0000 -1.0000
 4240.260 -1.0000 -1.0000
 4240.280 -1.0000 -1.0000
 4240.300 -1.0000 -1.0000
 4240.320  0.8775  0.9153
 4240.340  0.8742  0.9094
 4240.360  0.8615  0.8796
 4240.380  0.8446  0.8174
 4240.400  0.8292  0.7324
 4240.420  0.8168  0.6363
 4240.440  0.8086  0.5338
 4240.460  0.8107  0.4339
 4240.480  0.8238  0.3563
 4240.500  0.8355  0.3162
 4240.520  0.8349  0.3046
 4240.540  0.8263  0.3002
 4240.560  0.8254  0.2931
 4240.580  0.8441  0.2922
 4240.600  0.8751  0.3177
 4240.620  0.8966  0.3874
 4240.640  0.8988  0.4993
 4240.660  0.8916  0.6281
 4240.680  0.8866  0.7463
 4240.700  0.8835  0.8437
 4240.720  0.8718  0.9156
 4240.740  0.8438  0.9592
 4240.760  0.8050  0.9815
 4240.780  0.7694  0.9862
 4240.800  0.7484  0.9665
 4240.820  0.7460  0.9150
 4240.840  0.7556  0.8315
 4240.860  0.7620  0.7245
 4240.880  0.7497  0.6128
 4240.900  0.7112  0.5266
 4240.920  0.6491  0.4867
 4240.940  0.5708  0.4895
 4240.960  0.4864  0.5287
 4240.980  0.4079  0.6025
 4241.000  0.3444  0.6976
 4241.020  0.2981  0.7966
 4241.040  0.2701  0.8888
 4241.060  0.2631  0.9642
 4241.080  0.2788  1.0130
 4241.100  0.3169  1.0318
 4241.120  0.3773  1.0281
 4241.140  0.4608  1.0094
 4241.160  0.5621  0.9723
 4241.180  0.6648  0.9110
 4241.200  0.7502  0.8288
 4241.220  0.8101  0.7330
 4241.240  0.8491  0.6307
 4241.260  0.8766  0.5363
 4241.280  0.8947  0.4702
 4241.300  0.8942  0.4468
 4241.320  0.8650  0.4720
 4241.340  0.8072  0.5436
 4241.360  0.7295  0.6478
 4241.380  0.6465  0.7602
 4241.400  0.5749  0.8560
 4241.420  0.5274  0.9205
 4241.440  0.5085  0.9504
 4241.460  0.5154  0.9514
 4241.480  0.5441  0.9337
 4241.500  0.5937  0.9049
 4241.520  0.6662  0.8712
 4241.540  0.7576  0.8410
 4241.560  0.8506  0.8208
 4241.580  0.9208  0.8109
 4241.600  0.9522  0.8062
 4241.620  0.9461  0.7973
 4241.640  0.9180  0.7736
 4241.660  0.8835  0.7254
 4241.680  0.8470  0.6451
 4241.700  0.8045  0.5365
 4241.720  0.7512  0.4261
 4241.740  0.6852  0.3459
 4241.760  0.6104  0.3058
 4241.780  0.5374  0.2899
 4241.800  0.4828  0.2777
 4241.820  0.4653  0.2648
 4241.840  0.4943  0.2707
 4241.860  0.5623  0.3216
 4241.880  0.6484  0.4165
 4241.900  0.7293  0.5217
 4241.920  0.7885  0.6078
 4241.940  0.8203  0.6755
 4241.960  0.8289  0.7385
 4241.980  0.8235  0.8031
 4242.000  0.8117  0.8635
 4242.020  0.7950  0.9057
 4242.040  0.7719  0.9226
 4242.060  0.7418  0.9223
 4242.080  0.7081 -1.0000
 4242.100  0.6776 -1.0000
 4242.120  0.6544 -1.0000
 4242.140  0.6333 -1.0000
 4242.160  0.5995 -1.0000
 4242.180  0.5467 -1.0000
 4242.200  0.4924 -1.0000
 4242.220 -1.0000 -1.0000
 4242.240 -1.0000  0.7494
 4242.260 -1.0000  0.8070
 4242.280 -1.0000  0.8799
 4242.300 -1.0000  0.9478
 4242.320 -1.0000  0.9987
 4242.340  0.3163  1.0274
 4242.360  0.3497  1.0367
 4242.380  0.4080  1.0312
 4242.400  0.4787  1.0128
 4242.420  0.5495  0.9829
 4242.440  0.6139  0.9401
 4242.460  0.6712  0.8813
 4242.480  0.7240  0.8124
 4242.500  0.7711  0.7538
 4242.520  0.8040  0.7266
 4242.540  0.8121  0.7399
 4242.560  0.7903  0.7913
 4242.580  0.7428  0.8734
 4242.600  0.6807  0.9707
 4242.620  0.6179  1.0546
 4242.640  0.5657  1.1003
 4242.660  0.5294  1.1072
 4242.680  0.5099  1.0890
 4242.700  0.5094  1.0605
 4242.720  0.5323  1.0342
 4242.740  0.5804 -1.0000
 4242.760  0.6487 -1.0000
 4242.780  0.7256 -1.0000
 4242.800  0.7978 -1.0000
 4242.820  0.8536 -1.0000
 4242.840  0.8867 -1.0000
 4242.860  0.8967 -1.0000
 4242.880  0.8882 -1.0000
 4242.900  0.8707 -1.0000
 4242.920  0.8514 -1.0000
 4242.940  0.8276 -1.0000
 4242.960  0.7953 -1.0000
 4242.980  0.7614 -1.0000
 4243.000  0.7365 -1.0000
 4243.020  0.7271  0.4189
 4243.040  0.7370  0.4233
 4243.060  0.7668  0.4211
 4243.080  0.8097  0.4110
 4243.100  0.8536  0.4159
 4243.120  0.8894  0.4546
 4243.140  0.9152  0.5261
 4243.160  0.9315  0.6174
 4243.180  0.9383  0.7069
 4243.200  0.9357  0.7680
 4243.220  0.9238  0.7799
 4243.240  0.9002  0.7396
 4243.260  0.8598  0.6643
 4243.280  0.7981  0.5811
 4243.300  0.7181  0.5138
 4243.320  0.6353  0.4775
 4243.340  0.5657  0.4746
 4243.360  0.5118  0.4993
 4243.380  0.4657  0.5495
 4243.400  0.4207  0.6294
 4243.420  0.3798  0.7331
 4243.440  0.3533  0.8387
 4243.460  0.3473  0.9265
 4243.480  0.3567  0.9883
 4243.500  0.3707  1.0230
 4243.520  0.3818  1.0299
 4243.540  0.3894  1.0065
 4243.560  0.3967  0.9530
 4243.580  0.4051  0.8800
 4243.600  0.4183  0.8145
 4243.620  0.4459  0.7898
 4243.640  0.4962  0.8178
 4243.660  0.5647  0.8804
 4243.680  0.6314  0.9521
 4243.700  0.6732  1.0162
 4243.720  0.6800  1.0605
 4243.740  0.6609  1.0793
 4243.760  0.6298  1.0810
 4243.780  0.5939  1.0784
 4243.800  0.5553  1.0745
 4243.820  0.5167  1.0621
 4243.840  0.4883  1.0320
 4243.860  0.4861  0.9752
 4243.880  0.5165  0.8872
 4243.900  0.5688  0.7750
 4243.920  0.6303  0.6565
 4243.940  0.6969  0.5514
 4243.960  0.7683  0.4756
 4243.980  0.8375  0.4351
 4244.000  0.8893  0.4257
 4244.020  0.9120 -1.0000
 4244.040  0.9102 -1.0000
 4244.060  0.8970 -1.0000
 4244.080  0.8822 -1.0000
 4244.100  0.8731 -1.0000
 4244.120 -1.0000 -1.0000
 4244.140 -1.0000 -1.0000
 4244.160 -1.0000 -1.0000
 4244.180 -1.0000  0.9083
 4244.200 -1.0000  0.9264
 4244.220 -1.0000  0.9471
 4244.240 -1.0000  0.9663
 4244.260 -1.0000  0.9653
 4244.280  1.0388  0.9296
 4244.300  1.0210  0.8694
 4244.320  0.9904  0.8138
 4244.340  0.9451 -1.0000
 4244.360  0.8807 -1.0000
 4244.380  0.8047 -1.0000
 4244.400  0.7305 -1.0000
 4244.420  0.6651 -1.0000
 4244.440  0.6182 -1.0000
 4244.460 -1.0000 -1.0000
 4244.480 -1.0000 -1.0000
 4244.500 -1.0000 -1.0000
 4244.520 -1.0000 -1.0000
 4244.540 -1.0000 -1.0000
 4244.560 -1.0000 -1.0000
 4244.580 -1.0000 -1.0000
 4244.600 -1.0000 -1.0000
 4244.620 -1.0000 -1.0000
 4244.640 -1.0000  0.3695
 4244.660 -1.0000  0.3403
 4244.680 -1.0000  0.3142
 4244.700 -1.0000 -1.0000
 4244.720  0.8683 -1.0000
 4244.740  0.8655 -1.0000
 4244.760  0.8566 -1.0000
 4244.780  0.8459 -1.0000
 4244.800  0.8357 -1.0000
 4244.820 -1.0000 -1.0000
 4244.840 -1.0000 -1.0000
 4244.860 -1.0000 -1.0000
 4244.880 -1.0000 -1.0000
 4244.900 -1.0000  0.3630
 4244.920 -1.0000  0.4046
 4244.940 -1.0000  0.4491
 4244.960 -1.0000  0.4704
 4244.980 -1.0000  0.4574
 4245.000  0.5582  0.4180
 4245.020  0.5511  0.3750
 4245.040  0.5394  0.3543
 4245.060  0.5162  0.3638
 4245.080  0.4784  0.3914
 4245.100  0.4290  0.4295
 4245.120  0.3777  0.4867
 4245.140  0.3340  0.5718
 4245.160  0.3016  0.6796
 4245.180  0.2813  0.7907
 4245.200  0.2731  0.8807
 4245.220  0.2736  0.9361
 4245.240  0.2761  0.9627
 4245.260  0.2741  0.9692
 4245.280  0.2669  0.9514
 4245.300  0.2615  0.8997
 4245.320  0.2656  0.8139
 4245.340  0.2787  0.7060
 4245.360  0.2957  0.5979
 4245.380  0.3159  0.5151
 4245.400  0.3447  0.4741
 4245.420  0.3859  0.4762
 4245.440  0.4298  0.5137
 4245.460  0.4553  0.5769
 4245.480  0.4486  0.6518
 4245.500  0.4175  0.7201
 4245.520  0.3852  0.7651
 4245.540  0.3715  0.7799
 4245.560  0.3801  0.7710
 4245.580  0.4013  0.7593
 4245.600  0.4288  0.7666
 4245.620  0.4671  0.7973
 4245.640  0.5224  0.8382
 4245.660  0.5934  0.8755
 4245.680  0.6702  0.9055
 4245.700  0.7405  0.9326
 4245.720  0.7976  0.9620
 4245.740  0.8389  0.9899
 4245.760  0.8608  1.0029
 4245.780  0.8580  0.9978
 4245.800  0.8277  0.9886
 4245.820  0.7717  0.9748
 4245.840  0.6971  0.9303
 4245.860  0.6159  0.8454
 4245.880  0.5437  0.7397
 4245.900  0.4974  0.6307
 4245.920  0.4863  0.5278
 4245.940  0.5048  0.4464
 4245.960  0.5423  0.3962
 4245.980  0.5917  0.3705
 4246.000  0.6425  0.3627
 4246.020  0.6818  0.3789
 4246.040  0.7044  0.4286
 4246.060  0.7148  0.5132
 4246.080  0.7218  0.6230
 4246.100  0.7333  0.7371
 4246.120  0.7529  0.8303
 4246.140  0.7783  0.8874
 4246.160  0.8038  0.9097
 4246.180  0.8288  0.9039
 4246.200  0.8569  0.8710
 4246.220  0.8860  0.8113
 4246.240  0.9060  0.7324
 4246.260  0.9091  0.6469
 4246.280  0.8983  0.5664
 4246.300  0.8812  0.5015
 4246.320  0.8620  0.4610
 4246.340  0.8375  0.4460
 4246.360  0.7976  0.4468
 4246.380  0.7320  0.4512
 4246.400  0.6439 -1.0000
 4246.420  0.5518 -1.0000
 4246.440  0.4738 -1.0000
 4246.460  0.4155 -1.0000
 4246.480  0.3743 -1.0000
 4246.500  0.3538  0.4522
 4246.520  0.3694  0.4747
 4246.540  0.4251  0.5023
 4246.560  0.5023  0.5395
 4246.580  0.5826  0.6073
 4246.600  0.6598  0.7105
 4246.620  0.7279  0.8193
 4246.640  0.7797  0.8975
 4246.660  0.8114  0.9317
 4246.680  0.8196  0.9280
 4246.700  0.8026  0.8968
 4246.720  0.7622  0.8440
 4246.740  0.7049  0.7687
 4246.760  0.6411  0.6705
 4246.780  0.5801  0.5618
 4246.800  0.5275  0.4662
 4246.820  0.4870  0.3978
 4246.840  0.4619  0.3559
 4246.860  0.4518  0.3402
 4246.880  0.4500  0.3568
 4246.900  0.4465  0.4069
 4246.920  0.4347  0.4876
 4246.940  0.4170  0.5911
 4246.960  0.4056  0.6915
 4246.980  0.4127  0.7548
 4247.000  0.4396  0.7677
 4247.020  0.4819  0.7421
 4247.040  0.5383  0.6995
 4247.060  0.6023  0.6576
 4247.080  0.6606  0.6224
 4247.100  0.7065  0.5900
 4247.120  0.7451  0.5548
 4247.140  0.7846  0.5149
 4247.160  0.8234  0.4755
 4247.180  0.8462  0.4510
 4247.200  0.8366  0.4629
 4247.220  0.7891  0.5260
 4247.240  0.7109  0.6332
 4247.260  0.6177  0.7599
 4247.280  0.5273  0.8787
 4247.300  0.4529  0.9635
 4247.320  0.4002  0.9992
 4247.340  0.3729  0.9998
 4247.360  0.3752  0.9946
 4247.380  0.4041  0.9917
 4247.400  0.4456  0.9736
 4247.420  0.4881  0.9258
 4247.440  0.5340  0.8523
 4247.460  0.5894  0.7723
 4247.480  0.6473  0.7100
 4247.500  0.6880  0.6724
 4247.520  0.6934  0.6389
 4247.540  0.6625  0.5872
 4247.560  0.6128  0.5204
 4247.580  0.5665  0.4564
 4247.600  0.5348  0.4076
 4247.620  0.5140  0.3776
 4247.640  0.4948  0.3603
 4247.660  0.4758  0.3442
 4247.680  0.4652  0.3251
 4247.700  0.4757  0.3081
 4247.720  0.5161  0.2975
 4247.740  0.5833  0.2909
 4247.760  0.6622  0.2875
 4247.780  0.7353  0.2922
 4247.800  0.7946  0.3067
 4247.820  0.8429  0.3233
 4247.840  0.8857  0.3333
 4247.860  0.9202  0.3355
 4247.880  0.9350  0.3359
 4247.900  0.9186  0.3418
 4247.920  0.8710  0.3561
 4247.940  0.8077  0.3732
 4247.960  0.7473  0.3856
 4247.980  0.6976  0.3942
 4248.000  0.6553  0.4054
 4248.020  0.6108  0.4193
 4248.040  0.5571  0.4292
 4248.060  0.4975  0.4367
 4248.080  0.4423  0.4602
 4248.100  0.3988  0.5182
 4248.120  0.3678  0.6107
 4248.140  0.3478  0.7185
 4248.160  0.3371  0.8140
 4248.180  0.3335  0.8718
 4248.200  0.3315  0.8766
 4248.220  0.3251  0.8270
 4248.240  0.3135  0.7340
 4248.260  0.3020  0.6202
 4248.280  0.2969  0.5136
 4248.300  0.2998  0.4382
 4248.320  0.3064  0.4010
 4248.340  0.3129  0.3915
 4248.360  0.3215  0.3987
 4248.380  0.3353  0.4248
 4248.400  0.3537  0.4774
 4248.420  0.3720  0.5558
 4248.440  0.3859  0.6450
 4248.460  0.3943  0.7190
 4248.480  0.3997  0.7580
 4248.500  0.4054  0.7619
 4248.520  0.4136  0.7410
 4248.540  0.4244  0.6992
 4248.560  0.4389  0.6347
 4248.580  0.4615  0.5510
 4248.600  0.4972  0.4620
 4248.620  0.5466  0.3876
 4248.640  0.6040  0.3431
 4248.660  0.6586  0.3296
 4248.680  0.6964 -1.0000
 4248.700  0.7059 -1.0000
 4248.720  0.6855 -1.0000
 4248.740  0.6432 -1.0000
 4248.760  0.5921 -1.0000
 4248.780  0.5508 -1.0000
 4248.800 -1.0000 -1.0000
 4248.820 -1.0000 -1.0000
 4248.840 -1.0000 -1.0000
 4248.860 -1.0000  0.6127
 4248.880 -1.0000  0.5940
 4248.900 -1.0000  0.5617
 4248.920 -1.0000  0.5220
 4248.940 -1.0000  0.4717
 4248.960  0.6360  0.4143
 4248.980  0.6437  0.3714
 4249.000  0.6527  0.3628
 4249.020  0.6560  0.3840
 4249.040  0.6389  0.4117
 4249.060  0.5931 -1.0000
 4249.080  0.5278 -1.0000
 4249.100  0.4609 -1.0000
 4249.120  0.4056 -1.0000
 4249.140  0.3713 -1.0000
 4249.160 -1.0000 -1.0000
 4249.180 -1.0000 -1.0000
 4249.200 -1.0000  0.4943
 4249.220 -1.0000  0.4782
 4249.240 -1.0000  0.4689
 4249.260 -1.0000  0.4925
 4249.280 -1.0000  0.5694
 4249.300  0.4545  0.6891
 4249.320  0.4905  0.7940
 4249.340  0.5280 -1.0000
 4249.360  0.5474 -1.0000
 4249.380  0.5409 -1.0000
 4249.400  0.5116 -1.0000
 4249.420  0.4684 -1.0000
 4249.440  0.4303 -1.0000
 4249.460 -1.0000 -1.0000
 4249.480 -1.0000 -1.0000
 4249.500 -1.0000  0.4339
 4249.520 -1.0000  0.3866
 4249.540 -1.0000  0.3496
 4249.560 -1.0000  0.3448
 4249.580 -1.0000  0.3652
 4249.600  0.5081  0.3936
 4249.620  0.5175  0.4323
 4249.640  0.5249  0.4872
 4249.660  0.5187  0.5390
 4249.680  0.4920  0.5550
 4249.700  0.4533  0.5223
 4249.720  0.4239  0.4590
 4249.740  0.4254  0.4001
 4249.760  0.4623  0.3798
 4249.780  0.5204  0.4124
 4249.800  0.5808  0.4876
 4249.820  0.6337  0.5855
 4249.840  0.6775  0.6887
 4249.860  0.7116  0.7739
 4249.880  0.7293  0.8087
 4249.900  0.7216  0.7746
 4249.920  0.6868  0.6853
 4249.940  0.6303  0.5761
 4249.960  0.5604  0.4812
 4249.980  0.4875  0.4210
 4250.000  0.4238  0.3986
 4250.020  0.3786  0.4049
 4250.040  0.3548  0.4295
 4250.060  0.3505  0.4645
 4250.080  0.3619  0.4983
 4250.100  0.3848  0.5167
 4250.120  0.4137  0.5140
 4250.140  0.4413  0.4973
 4250.160  0.4585  0.4772
 4250.180  0.4595  0.4607
 4250.200  0.4467  0.4538
 4250.220  0.4308  0.4626
 4250.240  0.4232  0.4895
 4250.260  0.4271  0.5287
 4250.280  0.4407  0.5681
 4250.300  0.4639  0.5944
 4250.320  0.4996  0.5965
 4250.340  0.5469  0.5710
 4250.360  0.5947  0.5260
 4250.380  0.6249  0.4795
 4250.400  0.6246  0.4493
 4250.420  0.5949 -1.0000
 4250.440  0.5476 -1.0000
 4250.460  0.4987 -1.0000
 4250.480  0.4597 -1.0000
 4250.500  0.4329 -1.0000
 4250.520  0.4165 -1.0000
 4250.540  0.4076 -1.0000
 4250.560  0.4025 -1.0000
 4250.580  0.4012 -1.0000
 4250.600  0.4056 -1.0000
 4250.620  0.4140 -1.0000
 4250.640  0.4220 -1.0000
 4250.660  0.4239 -1.0000
 4250.680  0.4151 -1.0000
 4250.700  0.3991 -1.0000
 4250.720  0.3918 -1.0000
 4250.740  0.4072 -1.0000
 4250.760  0.4384 -1.0000
 4250.780  0.4640 -1.0000
 4250.800 -1.0000 -1.0000
 4250.820 -1.0000 -1.0000
 4250.840 -1.0000 -1.0000
 4250.860 -1.0000 -1.0000
 4250.880 -1.0000 -1.0000
 4250.900 -1.0000 -1.0000
 4250.920 -1.0000 -1.0000
 4250.940 -1.0000 -1.0000
 4250.960 -1.0000 -1.0000
 4250.980 -1.0000 -1.0000
 4251.000 -1.0000 -1.0000
 4251.020 -1.0000 -1.0000
 4251.040 -1.0000 -1.0000
 4251.060 -1.0000 -1.0000
 4251.080  0.3247 -1.0000
 4251.100  0.3069 -1.0000
 4251.120  0.2819 -1.0000
 4251.140  0.2603 -1.0000
 4251.160  0.2519 -1.0000
 4251.180  0.2575 -1.0000
 4251.200  0.2701 -1.0000
 4251.220  0.2803 -1.0000
 4251.240  0.2848 -1.0000
 4251.260  0.2887 -1.0000
 4251.280  0.2988 -1.0000
 4251.300  0.3165  0.4306
 4251.320  0.3357  0.4645
 4251.340  0.3496  0.5207
 4251.360  0.3584  0.5921
 4251.380  0.3668  0.6666
 4251.400  0.3761  0.7344
 4251.420  0.3839  0.7853
 4251.440  0.3874 -1.0000
 4251.460  0.3825 -1.0000
 4251.480  0.3670 -1.0000
 4251.500  0.3444 -1.0000
 4251.520  0.3245 -1.0000
 4251.540  0.3170 -1.0000
 4251.560  0.3230 -1.0000
 4251.580  0.3343 -1.0000
 4251.600  0.3393 -1.0000
 4251.620  0.3322 -1.0000
 4251.640  0.3178 -1.0000
 4251.660  0.3051 -1.0000
 4251.680  0.2993 -1.0000
 4251.700  0.3005 -1.0000
 4251.720  0.3055 -1.0000
 4251.740  0.3132  0.9096
 4251.760  0.3269  0.8876
 4251.780  0.3511  0.8730
 4251.800  0.3858  0.8792
 4251.820  0.4216  0.9037
 4251.840  0.4477  0.9439
 4251.860  0.4699  0.9992
 4251.880  0.5088  1.0553
 4251.900  0.5735  1.0866
 4251.920  0.6507  1.0800
 4251.940  0.7231  1.0421
 4251.960  0.7856  0.9843
 4251.980  0.8402  0.9134
 4252.000  0.8857  0.8325
 4252.020  0.9158  0.7514
 4252.040  0.9235  0.6913
 4252.060  0.9037 -1.0000
 4252.080  0.8582 -1.0000
 4252.100  0.8019 -1.0000
 4252.120  0.7532 -1.0000
 4252.140  0.7201 -1.0000
 4252.160  0.6998 -1.0000
 4252.180  0.6878 -1.0000
 4252.200  0.6849 -1.0000
 4252.220  0.6936 -1.0000
 4252.240  0.7078 -1.0000
 4252.260  0.7149 -1.0000
 4252.280  0.7071 -1.0000
 4252.300  0.6856 -1.0000
 4252.320  0.6631 -1.0000
 4252.340  0.6535 -1.0000
 4252.360  0.6602 -1.0000
 4252.380  0.6778 -1.0000
 4252.400  0.6971 -1.0000
 4252.420  0.7134 -1.0000
 4252.440  0.7200 -1.0000
 4252.460  0.7142 -1.0000
 4252.480  0.7126 -1.0000
 4252.500  0.7157 -1.0000
 4252.520  0.6983 -1.0000
 4252.540  0.6570 -1.0000
 4252.560  0.6159 -1.0000
 4252.580  0.5964 -1.0000
 4252.600  0.6024  0.6117
 4252.620  0.6247  0.5563
 4252.640  0.6536  0.4833
 4252.660  0.6878  0.4128
 4252.680  0.7334  0.3571
 4252.700  0.7901  0.3272
 4252.720  0.8446  0.3331
 4252.740  0.8773  0.3787
 4252.760  0.8743  0.4587
 4252.780  0.8348  0.5567
 4252.800  0.7686  0.6477
 4252.820  0.6884  0.7177
 4252.840  0.6061  0.7797
 4252.860  0.5331  0.8499
 4252.880  0.4814  0.9208
 4252.900  0.4607  0.9689
 4252.920  0.4685  0.9734
 4252.940  0.4885  0.9267
 4252.960  0.5041  0.8458
 4252.980 -1.0000 -1.0000
 4253.000 -1.0000 -1.0000
 4222.000  0.0000  0.0000
 4222.020  0.0000  0.0000
 4222.040  0.0157 -0.0338
 4222.060  0.0048 -0.0364
 4222.080  0.0009 -0.0237
 4222.100  0.0070 -0.0037
 4222.120  0.0169  0.0078
 4222.140  0.0208  0.0050
 4222.160  0.0152 -0.0044
 4222.180  0.0073 -0.0090
 4222.200  0.0057 -0.0048
 4222.220  0.0113  0.0005
 4222.240  0.0159 -0.0041
 4222.260  0.0107 -0.0190
 4222.280 -0.0043 -0.0334
 4222.300 -0.0195 -0.0373
 4222.320 -0.0255 -0.0296
 4222.340 -0.0209 -0.0184
 4222.360 -0.0122 -0.0161
 4222.380 -0.0071 -0.0265
 4222.400 -0.0070 -0.0385
 4222.420 -0.0082 -0.0385
 4222.440 -0.0079 -0.0261
 4222.460 -0.0072 -0.0113
 4222.480 -0.0096 -0.0048
 4222.500 -0.0160 -0.0100
 4222.520 -0.0226 -0.0195
 4222.540 -0.0243 -0.0214
 4222.560 -0.0201 -0.0131
 4222.580 -0.0141 -0.0041
 4222.600 -0.0121 -0.0031
 4222.620 -0.0159 -0.0096
 4222.640 -0.0208 -0.0170
 4222.660 -0.0198 -0.0187
 4222.680 -0.0092 -0.0137
 4222.700  0.0066 -0.0080
 4222.720  0.0192 -0.0080
 4222.740  0.0228 -0.0122
 4222.760  0.0187 -0.0145
 4222.780  0.0135 -0.0113
 4222.800  0.0129 -0.0033
 4222.820  0.0158  0.0060
 4222.840  0.0175  0.0129
 4222.860  0.0155  0.0137
 4222.880  0.0113  0.0068
 4222.900  0.0075 -0.0060
 4222.920  0.0033 -0.0187
 4222.940 -0.0057 -0.0246
 4222.960 -0.0204 -0.0199
 4222.980 -0.0329 -0.0068
 4223.000 -0.0332  0.0064
 4223.020 -0.0184  0.0117
 4223.040  0.0026  0.0068
 4223.060  0.0149 -0.0046
 4223.080  0.0105 -0.0183
 4223.100 -0.0058 -0.0305
 4223.120 -0.0231 -0.0378
 4223.140 -0.0335 -0.0378
 4223.160 -0.0353 -0.0310
 4223.180 -0.0315 -0.0202
 4223.200 -0.0240 -0.0086
 4223.220 -0.0143  0.0020
 4223.240 -0.0056  0.0117
 4223.260 -0.0022  0.0207
 4223.280 -0.0048  0.0278
 4223.300 -0.0112  0.0303
 4223.320 -0.0174  0.0265
 4223.340 -0.0219  0.0192
 4223.360 -0.0258  0.0117
 4223.380 -0.0293  0.0017
 4223.400 -0.0296 -0.0139
 4223.420 -0.0258 -0.0316
 4223.440 -0.0216 -0.0432
 4223.460 -0.0215 -0.0433
 4223.480 -0.0236 -0.0313
 4223.500 -0.0205 -0.0126
 4223.520 -0.0089  0.0029
 4223.540  0.0039  0.0077
 4223.560  0.0061  0.0023
 4223.580 -0.0071 -0.0083
 4223.600 -0.0281 -0.0200
 4223.620 -0.0422 -0.0283
 4223.640 -0.0395 -0.0263
 4223.660 -0.0246 -0.0107
 4223.680 -0.0104  0.0104
 4223.700 -0.0043  0.0212
 4223.720 -0.0050  0.0117
 4223.740 -0.0078 -0.0155
 4223.760 -0.0117 -0.0431
 4223.780 -0.0192 -0.0460
 4223.800 -0.0288 -0.0173
 4223.820 -0.0330  0.0151
 4223.840 -0.0266  0.0203
 4223.860 -0.0148  0.0007
 4223.880 -0.0090 -0.0172
 4223.900 -0.0164 -0.0137
 4223.920 -0.0302  0.0074
 4223.940 -0.0346  0.0281
 4223.960 -0.0190  0.0363
 4223.980  0.0095  0.0331
 4224.000  0.0300  0.0254
 4224.020  0.0311  0.0173
 4224.040  0.0207  0.0086
 4224.060  0.0123  0.0002
 4224.080  0.0116 -0.0024
 4224.100  0.0174  0.0025
 4224.120  0.0240  0.0081
 4224.140  0.0254  0.0066
 4224.160  0.0190 -0.0022
 4224.180  0.0081 -0.0134
 4224.200 -0.0009 -0.0240
 4224.220 -0.0046 -0.0382
 4224.240 -0.0054 -0.0867
 4224.260 -0.0075 -0.3214
 4224.280 -0.0112 -1.1128
 4224.300 -0.0129 -2.5097
 4224.320 -0.0103 -3.6068
 4224.340 -0.0080 -3.5517
 4224.360 -0.0146 -2.6067
 4224.380 -0.0308 -1.4670
 4224.400 -0.0443 -0.6022
 4224.420 -0.0407 -0.1654
 4224.440 -0.0197 -0.0051
 4224.460 -0.0009  0.0418
 4224.480 -0.0012  0.0314
 4224.500 -0.0149  0.0019
 4224.520 -0.0238 -0.0165
 4224.540 -0.0194 -0.0147
 4224.560 -0.0100  0.0000
 4224.580 -0.0121  0.0172
 4224.600 -0.0297  0.0296
 4224.620 -0.0451  0.0339
 4224.640 -0.0401  0.0297
 4224.660 -0.0164  0.0191
 4224.680  0.0077  0.0061
 4224.700  0.0156 -0.0050
 4224.720  0.0088 -0.0104
 4224.740  0.0046 -0.0093
 4224.760  0.0126 -0.0053
 4224.780  0.0245 -0.0030
 4224.800  0.0255 -0.0030
 4224.820  0.0103 -0.0041
 4224.840 -0.0107 -0.0055
 4224.860 -0.0219 -0.0080
 4224.880 -0.0183 -0.0122
 4224.900 -0.0065 -0.0170
 4224.920  0.0051 -0.0186
 4224.940  0.0119 -0.0122
 4224.960  0.0135  0.0010
 4224.980  0.0109  0.0116
