           0.95    1.00  
          -1.07   -0.47  
 4939.140  0.8786 -1.0000
 4939.160  0.8905 -1.0000
 4939.180  0.9010 -1.0000
 4939.200  0.9033 -1.0000
 4939.220 -1.0000 -1.0000
 4939.240 -1.0000 -1.0000
 4939.260 -1.0000  0.9876
 4939.280 -1.0000  0.9317
 4939.300 -1.0000  0.8630
 4939.320 -1.0000  0.8065
 4939.340  0.9036  0.7677
 4939.360  0.9240  0.7377
 4939.380  0.9425  0.7040
 4939.400  0.9477  0.6603
 4939.420  0.9394  0.6109
 4939.440  0.9268  0.5648
 4939.460  0.9223  0.5335
 4939.480  0.9307  0.5269
 4939.500  0.9428  0.5456
 4939.520  0.9464  0.5846
 4939.540  0.9397  0.6382
 4939.560  0.9298  0.6996
 4939.580  0.9238  0.7605
 4939.600  0.9214  0.8112
 4939.620  0.9158  0.8470
 4939.640  0.9045  0.8715
 4939.660  0.8934  0.8785
 4939.680  0.8865  0.8581
 4939.700  0.8819  0.8249
 4939.720  0.8801 -1.0000
 4939.740  0.8897 -1.0000
 4939.760  0.9136 -1.0000
 4939.780  0.9389 -1.0000
 4939.800  0.9511 -1.0000
 4939.820  0.9467 -1.0000
 4939.840 -1.0000  0.5568
 4939.860 -1.0000  0.5836
 4939.880 -1.0000  0.6241
 4939.900 -1.0000  0.6678
 4939.920 -1.0000  0.7092
 4939.940  0.7722  0.7372
 4939.960  0.7221  0.7414
 4939.980  0.6594  0.7231
 4940.000  0.6117  0.6927
 4940.020  0.5921  0.6565
 4940.040  0.5873  0.6104
 4940.060  0.5826  0.5563
 4940.080  0.5787  0.5104
 4940.100  0.5867  0.4879
 4940.120  0.6129  0.4945
 4940.140  0.6494  0.5288
 4940.160  0.6831  0.5843
 4940.180  0.7131  0.6530
 4940.200  0.7477  0.7261
 4940.220  0.7891  0.7921
 4940.240  0.8262  0.8395
 4940.260  0.8416  0.8641
 4940.280  0.8268  0.8759
 4940.300  0.7883  0.8919
 4940.320  0.7380  0.9130
 4940.340  0.6823  0.9239
 4940.360  0.6248  0.9169
 4940.380  0.5727  0.8998
 4940.400  0.5376  0.8831
 4940.420  0.5291  0.8727
 4940.440  0.5454  0.8676
 4940.460  0.5734  0.8631
 4940.480  0.6000  0.8567
 4940.500  0.6201  0.8512
 4940.520  0.6354  0.8546
 4940.540  0.6481  0.8704
 4940.560  0.6551  0.8914
 4940.580  0.6505  0.9103
 4940.600  0.6330  0.9258
 4940.620  0.6070  0.9368
 4940.640  0.5783  0.9434
 4940.660  0.5518  0.9463
 4940.680  0.5310  0.9463
 4940.700  0.5201 -1.0000
 4940.720  0.5259 -1.0000
 4940.740  0.5524 -1.0000
 4940.760  0.5965 -1.0000
 4940.780  0.6469 -1.0000
 4940.800  0.6776 -1.0000
 4940.820 -1.0000 -1.0000
 4940.840 -1.0000 -1.0000
 4940.860 -1.0000 -1.0000
 4940.880 -1.0000 -1.0000
 4940.900 -1.0000 -1.0000
 4940.920 -1.0000 -1.0000
 4940.940 -1.0000 -1.0000
 4940.960 -1.0000 -1.0000
 4940.980 -1.0000 -1.0000
 4941.000 -1.0000 -1.0000
 4941.020 -1.0000 -1.0000
 4941.040 -1.0000 -1.0000
 4941.060 -1.0000 -1.0000
 4941.080 -1.0000 -1.0000
 4941.100 -1.0000 -1.0000
 4941.120 -1.0000 -1.0000
 4941.140 -1.0000 -1.0000
 4941.160 -1.0000 -1.0000
 4941.180 -1.0000  0.9682
 4941.200 -1.0000  0.9474
 4941.220 -1.0000  0.9261
 4941.240 -1.0000  0.9172
 4941.260  0.9036  0.9242
 4941.280  0.9188  0.9402
 4941.300  0.9252  0.9539
 4941.320  0.9268  0.9601
 4941.340  0.9298  0.9613
 4941.360  0.9332  0.9568
 4941.380  0.9309  0.9452
 4941.400  0.9256  0.9341
 4941.420  0.9267  0.9318
 4941.440  0.9363  0.9357
 4941.460  0.9466  0.9374
 4941.480  0.9464  0.9355
 4941.500  0.9335  0.9385
 4941.520  0.9194  0.9520
 4941.540  0.9150  0.9671
 4941.560  0.9176  0.9746
 4941.580  0.9173  0.9755
 4941.600  0.9084  0.9762
 4941.620  0.8945  0.9823
 4941.640  0.8858  0.9919
 4941.660  0.8868 -1.0000
 4941.680  0.8935 -1.0000
 4941.700  0.9034 -1.0000
 4941.720  0.9155 -1.0000
 4941.740  0.9252 -1.0000
 4941.760  0.9286 -1.0000
 4941.780 -1.0000 -1.0000
 4941.800 -1.0000 -1.0000
 4941.820 -1.0000  0.9687
 4941.840 -1.0000  0.9499
 4941.860 -1.0000  0.9413
 4941.880 -1.0000  0.9444
 4941.900  0.9283  0.9471
 4941.920  0.9316  0.9433
 4941.940  0.9236  0.9375
 4941.960  0.9055  0.9366
 4941.980  0.8900  0.9406
 4942.000  0.8854  0.9421
 4942.020  0.8901  0.9332
 4942.040  0.8984  0.9126
 4942.060  0.9060  0.8867
 4942.080  0.9119  0.8594
 4942.100  0.9170  0.8301
 4942.120  0.9234  0.8035
 4942.140  0.9315  0.7929
 4942.160  0.9387  0.8092
 4942.180  0.9425  0.8469
 4942.200  0.9445  0.8865
 4942.220  0.9479  0.9137
 4942.240  0.9518  0.9255
 4942.260  0.9494 -1.0000
 4942.280  0.9336 -1.0000
 4942.300  0.9061 -1.0000
 4942.320  0.8801 -1.0000
 4942.340  0.8696 -1.0000
 4942.360  0.8769 -1.0000
 4942.380  0.8910 -1.0000
 4942.400  0.8985 -1.0000
 4942.420  0.8964 -1.0000
 4942.440  0.8924 -1.0000
 4942.460  0.8913 -1.0000
 4942.480  0.8896 -1.0000
 4942.500  0.8808 -1.0000
 4942.520  0.8620 -1.0000
 4942.540  0.8365 -1.0000
 4942.560  0.8167 -1.0000
 4942.580  0.8135 -1.0000
 4942.600  0.8209 -1.0000
 4942.620  0.8260 -1.0000
 4942.640  0.8242  0.7710
 4942.660  0.8168  0.7361
 4942.680  0.8054  0.7075
 4942.700  0.7910  0.6989
 4942.720  0.7752  0.7062
 4942.740  0.7629  0.7199
 4942.760  0.7585  0.7311
 4942.780  0.7591 -1.0000
 4942.800  0.7623 -1.0000
 4942.820  0.7718 -1.0000
 4942.840  0.7906 -1.0000
 4942.860  0.8155 -1.0000
 4942.880  0.8367 -1.0000
 4942.900  0.8381 -1.0000
 4942.920 -1.0000 -1.0000
 4942.940 -1.0000 -1.0000
 4942.960 -1.0000 -1.0000
 4942.980 -1.0000 -1.0000
 4943.000 -1.0000 -1.0000
 4943.020 -1.0000 -1.0000
 4943.040 -1.0000 -1.0000
 4943.060 -1.0000 -1.0000
 4943.080 -1.0000 -1.0000
 4943.100 -1.0000 -1.0000
 4943.120 -1.0000 -1.0000
 4943.140 -1.0000 -1.0000
 4943.160 -1.0000 -1.0000
 4943.180 -1.0000 -1.0000
 4943.200 -1.0000 -1.0000
 4943.220 -1.0000  0.8956
 4943.240 -1.0000  0.8735
 4943.260 -1.0000  0.8587
 4943.280 -1.0000  0.8604
 4943.300  0.6705  0.8702
 4943.320  0.6808  0.8796
 4943.340  0.6949  0.8923
 4943.360  0.7156  0.9139
 4943.380  0.7361  0.9401
 4943.400  0.7527  0.9629
 4943.420  0.7696  0.9772
 4943.440  0.7931  0.9805
 4943.460  0.8215  0.9774
 4943.480  0.8467  0.9766
 4943.500  0.8623  0.9806
 4943.520  0.8710  0.9861
 4943.540  0.8833  0.9918
 4943.560  0.9027  0.9964
 4943.580  0.9193  0.9969
 4943.600  0.9239 -1.0000
 4943.620  0.9216 -1.0000
 4943.640  0.9253 -1.0000
 4943.660  0.9421 -1.0000
 4943.680  0.9622 -1.0000
 4943.700 -1.0000 -1.0000
 4943.720 -1.0000 -1.0000
 4943.740 -1.0000  0.9613
 4943.760 -1.0000  0.9464
 4943.780 -1.0000  0.9265
 4943.800 -1.0000  0.9080
 4943.820 -1.0000  0.8936
 4943.840  0.8322  0.8818
 4943.860  0.8165  0.8722
 4943.880  0.8038  0.8648
 4943.900  0.8063  0.8565
 4943.920  0.8276  0.8461
 4943.940  0.8599  0.8372
 4943.960  0.8925  0.8334
 4943.980  0.9173  0.8372
 4944.000  0.9312  0.8472
 4944.020  0.9350  0.8575
 4944.040  0.9313  0.8615
 4944.060  0.9236  0.8581
 4944.080  0.9156  0.8511
 4944.100  0.9116  0.8425
 4944.120  0.9136  0.8322
 4944.140  0.9204  0.8227
 4944.160  0.9287  0.8199
 4944.180  0.9352  0.8278
 4944.200  0.9378  0.8429
 4944.220  0.9373  0.8575
 4944.240  0.9363  0.8700
 4944.260  0.9366  0.8813
 4944.280  0.9353  0.8853
 4944.300  0.9267  0.8789
 4944.320  0.9095  0.8702
 4944.340  0.8891  0.8683
 4944.360  0.8723  0.8744
 4944.380  0.8631  0.8815
 4944.400  0.8599  0.8824
 4944.420  0.8574  0.8788
 4944.440  0.8522  0.8745
 4944.460  0.8449  0.8689
 4944.480  0.8374  0.8615
 4944.500  0.8324  0.8510
 4944.520  0.8340  0.8364
 4944.540  0.8434  0.8197
 4944.560  0.8569  0.8014
 4944.580  0.8690  0.7837
 4944.600  0.8767  0.7770
 4944.620  0.8785  0.7911
 4944.640  0.8763  0.8268
 4944.660  0.8734  0.8763
 4944.680  0.8690  0.9219
 4944.700  0.8590  0.9478
 4944.720  0.8443  0.9519
 4944.740  0.8317  0.9437
 4944.760  0.8272  0.9359
 4944.780  0.8321 -1.0000
 4944.800  0.8410 -1.0000
 4944.820  0.8480 -1.0000
 4944.840  0.8534 -1.0000
 4944.860  0.8542 -1.0000
 4944.880 -1.0000 -1.0000
 4944.900 -1.0000 -1.0000
 4944.920 -1.0000 -1.0000
 4944.940 -1.0000 -1.0000
 4944.960 -1.0000 -1.0000
 4944.980 -1.0000 -1.0000
 4945.000 -1.0000 -1.0000
 4945.020 -1.0000 -1.0000
 4945.040 -1.0000 -1.0000
 4945.060 -1.0000 -1.0000
 4945.080 -1.0000 -1.0000
 4945.100 -1.0000 -1.0000
 4945.120 -1.0000 -1.0000
 4945.140 -1.0000 -1.0000
 4945.160 -1.0000 -1.0000
 4945.180 -1.0000 -1.0000
 4945.200 -1.0000 -1.0000
 4945.220 -1.0000 -1.0000
 4945.240 -1.0000 -1.0000
 4945.260 -1.0000 -1.0000
 4945.280 -1.0000 -1.0000
 4945.300 -1.0000 -1.0000
 4945.320 -1.0000 -1.0000
 4945.340 -1.0000  0.8223
 4945.360 -1.0000  0.8037
 4945.380 -1.0000  0.7699
 4945.400 -1.0000  0.7254
 4945.420  0.9037  0.6874
 4945.440  0.9122  0.6814
 4945.460  0.9003  0.7142
 4945.480  0.8726  0.7580
 4945.500  0.8426 -1.0000
 4945.520  0.8241 -1.0000
 4945.540  0.8197 -1.0000
 4945.560  0.8217 -1.0000
 4945.580  0.8218 -1.0000
 4945.600 -1.0000 -1.0000
 4945.620 -1.0000 -1.0000
 4945.640 -1.0000 -1.0000
 4945.660 -1.0000  0.9344
 4945.680 -1.0000  0.9441
 4945.700 -1.0000  0.9583
 4945.720 -1.0000  0.9734
 4945.740  0.7811  0.9748
 4945.760  0.7908  0.9552
 4945.780  0.7945  0.9292
 4945.800  0.7900  0.9188
 4945.820  0.7803  0.9254
 4945.840  0.7647  0.9298
 4945.860  0.7459  0.9209
 4945.880  0.7333  0.9059
 4945.900  0.7342  0.8931
 4945.920  0.7439  0.8827
 4945.940  0.7473  0.8747
 4945.960  0.7334  0.8702
 4945.980  0.7062  0.8674
 4946.000  0.6781  0.8656
 4946.020  0.6574  0.8671
 4946.040  0.6478  0.8718
 4946.060  0.6538  0.8768
 4946.080  0.6806  0.8815
 4946.100  0.7279  0.8872
 4946.120  0.7842  0.8911
 4946.140  0.8313  0.8874
 4946.160  0.8589  0.8770
 4946.180  0.8730  0.8697
 4946.200  0.8861  0.8718
 4946.220  0.9033  0.8787
 4946.240  0.9180  0.8827
 4946.260  0.9221  0.8778
 4946.280  0.9169  0.8613
 4946.300  0.9127  0.8389
 4946.320  0.9145  0.8221
 4946.340  0.9171  0.8170
 4946.360  0.9135  0.8236
 4946.380  0.9046  0.8418
 4946.400  0.9007  0.8706
 4946.420  0.9085  0.9027
 4946.440  0.9183  0.9242
 4946.460  0.9152  0.9294
 4946.480  0.8993  0.9290
 4946.500  0.8817  0.9338
 4946.520  0.8704  0.9412
 4946.540  0.8660  0.9458
 4946.560  0.8659  0.9568
 4946.580  0.8713  0.9817
 4946.600  0.8850  1.0028
 4946.620  0.8985  1.0035
 4946.640  0.8970 -1.0000
 4946.660  0.8799 -1.0000
 4946.680  0.8634 -1.0000
 4946.700  0.8616 -1.0000
 4946.720  0.8695 -1.0000
 4946.740 -1.0000 -1.0000
 4946.760 -1.0000 -1.0000
 4946.780 -1.0000 -1.0000
 4946.800 -1.0000  0.8602
 4946.820 -1.0000  0.8612
 4946.840 -1.0000  0.8784
 4946.860 -1.0000  0.8980
 4946.880 -1.0000  0.9017
 4946.900  0.7606  0.8938
 4946.920  0.7684 -1.0000
 4946.940  0.7840 -1.0000
 4946.960  0.8003 -1.0000
 4946.980  0.8079 -1.0000
 4947.000  0.8062 -1.0000
 4947.020  0.7963 -1.0000
 4947.040 -1.0000 -1.0000
 4947.060 -1.0000 -1.0000
 4947.080 -1.0000 -1.0000
 4947.100 -1.0000 -1.0000
 4947.120 -1.0000 -1.0000
 4947.140 -1.0000 -1.0000
 4947.160 -1.0000 -1.0000
 4947.180 -1.0000 -1.0000
 4947.200 -1.0000 -1.0000
 4947.220 -1.0000 -1.0000
 4947.240 -1.0000 -1.0000
 4947.260 -1.0000 -1.0000
 4947.280 -1.0000 -1.0000
 4947.300 -1.0000 -1.0000
 4947.320 -1.0000 -1.0000
 4947.340 -1.0000 -1.0000
 4947.360 -1.0000 -1.0000
 4947.380 -1.0000 -1.0000
 4947.400 -1.0000 -1.0000
 4947.420 -1.0000 -1.0000
 4947.440 -1.0000 -1.0000
 4947.460 -1.0000 -1.0000
 4947.480 -1.0000 -1.0000
 4947.500 -1.0000 -1.0000
 4947.520 -1.0000 -1.0000
 4947.540 -1.0000 -1.0000
 4947.560 -1.0000  0.9779
 4947.580 -1.0000  0.9743
 4947.600 -1.0000  0.9763
 4947.620 -1.0000  0.9858
 4947.640  0.5407  0.9948
 4947.660  0.5171  0.9940
 4947.680  0.4846  0.9823
 4947.700  0.4613  0.9660
 4947.720  0.4576  0.9520
 4947.740  0.4734  0.9440
 4947.760  0.5001  0.9442
 4947.780  0.5272  0.9530
 4947.800  0.5530  0.9667
 4947.820  0.5859  0.9776
 4947.840  0.6311  0.9836
 4947.860  0.6844  0.9898
 4947.880  0.7369  0.9965
 4947.900  0.7793  1.0031
 4947.920  0.8070  1.0157
 4947.940  0.8229  1.0330
 4947.960  0.8332 -1.0000
 4947.980  0.8445 -1.0000
 4948.000  0.8640 -1.0000
 4948.020  0.8936 -1.0000
 4948.040  0.9231 -1.0000
 4948.060  0.9375 -1.0000
 4948.080  0.9308 -1.0000
 4948.100  0.9117 -1.0000
 4948.120  0.8962 -1.0000
 4948.140  0.8930 -1.0000
 4948.160  0.8994 -1.0000
 4948.180  0.9109 -1.0000
 4948.200  0.9221 -1.0000
 4948.220  0.9216 -1.0000
 4948.240  0.9029 -1.0000
 4948.260  0.8773 -1.0000
 4948.280  0.8632 -1.0000
 4948.300  0.8676 -1.0000
 4948.320  0.8813  1.0063
 4948.340  0.8896  1.0139
 4948.360  0.8845  1.0100
 4948.380  0.8728  0.9944
 4948.400  0.8711  0.9823
 4948.420  0.8891  0.9792
 4948.440  0.9193 -1.0000
 4948.460  0.9430 -1.0000
 4948.480  0.9494 -1.0000
 4948.500  0.9485 -1.0000
 4948.520  0.9545 -1.0000
 4948.540  0.9650 -1.0000
 4948.560 -1.0000 -1.0000
 4948.580 -1.0000 -1.0000
 4948.600 -1.0000 -1.0000
 4948.620 -1.0000 -1.0000
 4948.640 -1.0000  0.8399
 4948.660 -1.0000  0.8209
 4948.680 -1.0000  0.8099
 4948.700 -1.0000  0.8167
 4948.720  0.9374  0.8384
 4948.740  0.9190  0.8665
 4948.760  0.8987  0.8900
 4948.780  0.8851  0.8950
 4948.800  0.8804  0.8704
 4948.820  0.8828  0.8200
 4948.840  0.8919  0.7626
 4948.860  0.9060  0.7147
 4948.880  0.9168  0.6786
 4948.900  0.9145  0.6538
 4948.920  0.9000 -1.0000
 4948.940  0.8851 -1.0000
 4948.960  0.8833 -1.0000
 4948.980  0.8977 -1.0000
 4949.000  0.9171 -1.0000
 4949.020  0.9226 -1.0000
 4949.040 -1.0000 -1.0000
 4949.060 -1.0000 -1.0000
 4949.080 -1.0000 -1.0000
 4949.100 -1.0000 -1.0000
 4949.120 -1.0000 -1.0000
 4949.140 -1.0000 -1.0000
 4949.160 -1.0000 -1.0000
 4949.180 -1.0000 -1.0000
 4949.200 -1.0000 -1.0000
 4949.220 -1.0000 -1.0000
 4949.240 -1.0000 -1.0000
 4949.260 -1.0000 -1.0000
 4949.280 -1.0000 -1.0000
 4949.300 -1.0000 -1.0000
 4949.320 -1.0000 -1.0000
 4949.340 -1.0000 -1.0000
 4949.360 -1.0000 -1.0000
 4949.380 -1.0000 -1.0000
 4949.400 -1.0000 -1.0000
 4949.420 -1.0000 -1.0000
 4949.440 -1.0000 -1.0000
 4949.460 -1.0000 -1.0000
 4949.480 -1.0000 -1.0000
 4949.500 -1.0000 -1.0000
 4949.520 -1.0000 -1.0000
 4949.540 -1.0000 -1.0000
 4949.560 -1.0000 -1.0000
 4949.580  0.6962 -1.0000
 4949.600  0.7226 -1.0000
 4949.620  0.7571 -1.0000
 4949.640  0.7987 -1.0000
 4949.660  0.8366  0.8632
 4949.680  0.8593  0.8441
 4949.700  0.8611  0.8106
 4949.720  0.8459  0.7637
 4949.740  0.8246  0.7102
 4949.760  0.8082  0.6631
 4949.780  0.8018  0.6348
 4949.800  0.8061  0.6346
 4949.820  0.8184  0.6681
 4949.840  0.8320  0.7291
 4949.860  0.8397  0.7990
 4949.880  0.8384  0.8603
 4949.900  0.8305  0.9031
 4949.920  0.8215  0.9207
 4949.940  0.8130  0.9131
 4949.960  0.7999  0.8916
 4949.980  0.7794  0.8736
 4950.000  0.7551  0.8754
 4950.020  0.7320  0.8960
 4950.040  0.7124  0.9132
 4950.060  0.6972  0.9100
 4950.080  0.6886  0.8922
 4950.100  0.6918  0.8734
 4950.120  0.7110  0.8622
 4950.140  0.7423  0.8634
 4950.160  0.7743  0.8764
 4950.180  0.7966  0.8935
 4950.200  0.8069  0.9087
 4950.220  0.8100  0.9192
 4950.240  0.8094 -1.0000
 4950.260  0.8004 -1.0000
 4950.280  0.7789 -1.0000
 4950.300  0.7500 -1.0000
 4950.320  0.7281 -1.0000
 4950.340 -1.0000 -1.0000
 4950.360 -1.0000 -1.0000
 4950.380 -1.0000 -1.0000
 4950.400 -1.0000 -1.0000
 4950.420 -1.0000 -1.0000
 4950.440 -1.0000 -1.0000
 4950.460 -1.0000 -1.0000
 4950.480 -1.0000 -1.0000
 4950.500 -1.0000 -1.0000
 4950.520  0.8912 -1.0000
 4950.540  0.8778 -1.0000
 4950.560  0.8665 -1.0000
 4950.580  0.8680 -1.0000
 4950.600  0.8748 -1.0000
 4950.620  0.8735  0.7591
 4950.640  0.8627  0.7453
 4950.660  0.8513  0.7421
 4950.680  0.8480  0.7464
 4950.700  0.8532  0.7390
 4950.720  0.8574  0.7083
 4950.740  0.8530  0.6626
 4950.760  0.8419  0.6253
 4950.780  0.8314  0.6161
 4950.800  0.8290  0.6333
 4950.820  0.8367  0.6611
 4950.840  0.8491  0.6904
 4950.860  0.8617  0.7191
 4950.880  0.8758  0.7403
 4950.900  0.8913 -1.0000
 4950.920  0.9010 -1.0000
 4950.940  0.8982 -1.0000
 4950.960  0.8848 -1.0000
 4950.980  0.8711 -1.0000
 4951.000  0.8571 -1.0000
 4951.020 -1.0000 -1.0000
 4951.040 -1.0000 -1.0000
 4951.060 -1.0000 -1.0000
 4951.080 -1.0000 -1.0000
 4951.100 -1.0000 -1.0000
 4951.120 -1.0000 -1.0000
 4951.140 -1.0000 -1.0000
 4951.160 -1.0000 -1.0000
 4951.180 -1.0000 -1.0000
 4951.200 -1.0000 -1.0000
 4951.220 -1.0000 -1.0000
 4951.240 -1.0000 -1.0000
 4951.260 -1.0000 -1.0000
 4951.280 -1.0000 -1.0000
 4951.300 -1.0000 -1.0000
 4951.320 -1.0000 -1.0000
 4951.340 -1.0000 -1.0000
 4951.360 -1.0000 -1.0000
 4951.380 -1.0000 -1.0000
 4951.400 -1.0000 -1.0000
 4951.420 -1.0000 -1.0000
 4951.440 -1.0000 -1.0000
 4951.460 -1.0000 -1.0000
 4951.480 -1.0000 -1.0000
 4951.500 -1.0000 -1.0000
 4951.520 -1.0000 -1.0000
 4951.540 -1.0000  0.7343
 4951.560 -1.0000  0.6960
 4951.580 -1.0000  0.6548
 4951.600  0.8538  0.6290
 4951.620  0.8655  0.6252
 4951.640  0.8709  0.6432
 4951.660  0.8733  0.6780
 4951.680  0.8758  0.7186
 4951.700  0.8818  0.7476
 4951.720  0.8902  0.7511
 4951.740  0.8938  0.7402
 4951.760  0.8875  0.7462
 4951.780  0.8756  0.7838
 4951.800  0.8667  0.8350
 4951.820  0.8627  0.8754
 4951.840  0.8568  0.8967
 4951.860  0.8419  0.9010
 4951.880  0.8238  0.8995
 4951.900  0.8198  0.9105
 4951.920  0.8372  0.9342
 4951.940  0.8610  0.9481
 4951.960  0.8724  0.9421
 4951.980  0.8681  0.9287
 4952.000  0.8578 -1.0000
 4952.020  0.8540 -1.0000
 4952.040  0.8586 -1.0000
 4952.060  0.8598 -1.0000
 4952.080  0.8494 -1.0000
 4952.100  0.8333 -1.0000
 4952.120 -1.0000 -1.0000
 4952.140 -1.0000 -1.0000
 4952.160 -1.0000 -1.0000
 4952.180 -1.0000 -1.0000
 4952.200 -1.0000  0.8893
 4952.220 -1.0000  0.9012
 4952.240 -1.0000  0.9194
 4952.260 -1.0000  0.9389
 4952.280  0.6462  0.9535
 4952.300  0.6544  0.9603
 4952.320  0.6798 -1.0000
 4952.340  0.7208 -1.0000
 4952.360  0.7642 -1.0000
 4952.380  0.7970 -1.0000
 4952.400  0.8195 -1.0000
 4952.420  0.8365 -1.0000
 4952.440  0.8457 -1.0000
 4952.460  0.8401 -1.0000
 4952.480  0.8157 -1.0000
 4952.500  0.7868 -1.0000
 4952.520  0.7853  0.9067
 4952.540  0.8173  0.8808
 4952.560  0.8496  0.8591
 4952.580  0.8571  0.8521
 4952.600  0.8427  0.8545
 4952.620  0.8190  0.8512
 4952.640  0.7963  0.8318
 4952.660  0.7745  0.7992
 4952.680  0.7518  0.7646
 4952.700  0.7373  0.7408
 4952.720  0.7447  0.7378
 4952.740  0.7762  0.7580
 4952.760  0.8177 -1.0000
 4952.780  0.8479 -1.0000
 4952.800  0.8555 -1.0000
 4952.820  0.8506 -1.0000
 4952.840  0.8519 -1.0000
 4952.860  0.8681 -1.0000
 4952.880 -1.0000 -1.0000
 4952.900 -1.0000 -1.0000
 4952.920 -1.0000 -1.0000
 4952.940 -1.0000 -1.0000
 4952.960 -1.0000 -1.0000
 4952.980 -1.0000 -1.0000
 4953.000 -1.0000 -1.0000
 4922.000  0.0000  0.0000
 4922.020  0.0000  0.0000
 4922.040 -0.0145 -0.0126
 4922.060 -0.0266 -0.0128
 4922.080 -0.0359 -0.0121
 4922.100 -0.0363 -0.0089
 4922.120 -0.0273 -0.0053
 4922.140 -0.0137 -0.0046
 4922.160 -0.0025 -0.0068
 4922.180  0.0014 -0.0082
 4922.200 -0.0013 -0.0063
 4922.220 -0.0056 -0.0025
 4922.240 -0.0057 -0.0003
 4922.260  0.0003 -0.0024
 4922.280  0.0087 -0.0070
 4922.300  0.0128 -0.0075
 4922.320  0.0083  0.0005
 4922.340 -0.0027  0.0143
 4922.360 -0.0132  0.0261
 4922.380 -0.0158  0.0297
 4922.400 -0.0081  0.0232
 4922.420  0.0043  0.0107
 4922.440  0.0097 -0.0005
 4922.460  0.0001 -0.0057
 4922.480 -0.0211 -0.0052
 4922.500 -0.0397 -0.0039
 4922.520 -0.0408 -0.0074
 4922.540 -0.0228 -0.0163
 4922.560  0.0009 -0.0238
 4922.580  0.0130 -0.0228
 4922.600  0.0058 -0.0117
 4922.620 -0.0131  0.0042
 4922.640 -0.0299  0.0143
 4922.660 -0.0372  0.0117
 4922.680 -0.0365 -0.0004
 4922.700 -0.0308 -0.0129
 4922.720 -0.0209 -0.0205
 4922.740 -0.0068 -0.0234
 4922.760  0.0065 -0.0225
 4922.780  0.0072 -0.0183
 4922.800 -0.0114 -0.0114
 4922.820 -0.0413 -0.0033
 4922.840 -0.0649  0.0018
 4922.860 -0.0691 -0.0016
 4922.880 -0.0564 -0.0124
 4922.900 -0.0413 -0.0212
 4922.920 -0.0341 -0.0208
 4922.940 -0.0306 -0.0144
 4922.960 -0.0212 -0.0086
 4922.980 -0.0036 -0.0054
 4923.000  0.0140 -0.0026
 4923.020  0.0214  0.0006
 4923.040  0.0174  0.0022
 4923.060  0.0092 -0.0015
 4923.080  0.0053 -0.0130
 4923.100  0.0089 -0.0282
 4923.120  0.0157 -0.0381
 4923.140  0.0190 -0.0372
 4923.160  0.0153 -0.0279
 4923.180  0.0075 -0.0154
 4923.200  0.0033 -0.0025
 4923.220  0.0092  0.0097
 4923.240  0.0249  0.0199
 4923.260  0.0411  0.0265
 4923.280  0.0446  0.0276
 4923.300  0.0290  0.0219
 4923.320  0.0003  0.0100
 4923.340 -0.0264 -0.0055
 4923.360 -0.0374 -0.0197
 4923.380 -0.0307 -0.0267
 4923.400 -0.0161 -0.0233
 4923.420 -0.0056 -0.0111
 4923.440 -0.0038  0.0021
 4923.460 -0.0076  0.0058
 4923.480 -0.0124 -0.0043
 4923.500 -0.0170 -0.0211
 4923.520 -0.0216 -0.0335
 4923.540 -0.0240 -0.0364
 4923.560 -0.0212 -0.0315
 4923.580 -0.0137 -0.0234
 4923.600 -0.0061 -0.0159
 4923.620 -0.0041 -0.0097
 4923.640 -0.0082 -0.0036
 4923.660 -0.0122  0.0017
 4923.680 -0.0113  0.0035
 4923.700 -0.0080  0.0016
 4923.720 -0.0087  0.0004
 4923.740 -0.0161  0.0032
 4923.760 -0.0248  0.0076
 4923.780 -0.0256  0.0086
 4923.800 -0.0165  0.0022
 4923.820 -0.0050 -0.0112
 4923.840 -0.0006 -0.0258
 4923.860 -0.0059 -0.0328
 4923.880 -0.0133 -0.0260
 4923.900 -0.0135 -0.0063
 4923.920 -0.0057  0.0160
 4923.940  0.0018  0.0286
 4923.960  0.0012  0.0263
 4923.980 -0.0071  0.0125
 4924.000 -0.0145 -0.0046
 4924.020 -0.0131 -0.0159
 4924.040 -0.0040 -0.0163
 4924.060  0.0054 -0.0089
 4924.080  0.0092 -0.0011
 4924.100  0.0063  0.0003
 4924.120  0.0004 -0.0059
 4924.140 -0.0050 -0.0135
 4924.160 -0.0097 -0.0150
 4924.180 -0.0140 -0.0090
 4924.200 -0.0167 -0.0009
 4924.220 -0.0156  0.0037
 4924.240 -0.0103  0.0028
 4924.260 -0.0045 -0.0010
 4924.280 -0.0033 -0.0023
 4924.300 -0.0087  0.0002
 4924.320 -0.0171  0.0021
 4924.340 -0.0218 -0.0004
 4924.360 -0.0188 -0.0041
 4924.380 -0.0097 -0.0040
 4924.400 -0.0007  0.0006
 4924.420  0.0030  0.0055
 4924.440  0.0007  0.0045
 4924.460 -0.0034 -0.0048
 4924.480 -0.0048 -0.0157
 4924.500 -0.0024 -0.0178
 4924.520  0.0023 -0.0080
 4924.540  0.0072  0.0063
 4924.560  0.0108  0.0158
 4924.580  0.0118  0.0165
 4924.600  0.0085  0.0119
 4924.620  0.0005  0.0105
 4924.640 -0.0088  0.0178
 4924.660 -0.0130  0.0287
