# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Tue Aug 25 21:11:06 CEST 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01949	Y = 0.28321	[M/H] = 0.130	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019490	9.0000	1.61821198	1.6182	0.9113	3.8634	4.1414	2.492	2.758	2.752	2.454	2.271	2.116	1.943	1.815	1.802	3.24132013	1
	0.019490	9.0000	1.64718544	1.6471	0.9498	3.8672	4.1257	2.396	2.655	2.643	2.356	2.181	2.033	1.867	1.747	1.734	3.24398875	1
	0.019490	9.0000	1.65608978	1.6561	0.9615	3.8683	4.1206	2.366	2.624	2.610	2.326	2.153	2.008	1.844	1.725	1.713	3.24478674	1
	0.019490	9.0000	1.67615902	1.6761	0.9879	3.8704	4.1080	2.300	2.554	2.537	2.259	2.090	1.950	1.790	1.675	1.663	3.24654794	1
	0.019490	9.0000	1.67664683	1.6766	0.9885	3.8705	4.1078	2.299	2.552	2.535	2.257	2.089	1.948	1.789	1.674	1.662	3.24659014	1
	0.019490	9.0000	1.70513248	1.7051	1.0254	3.8732	4.0893	2.207	2.456	2.433	2.164	2.002	1.866	1.713	1.603	1.591	3.24900389	1
	0.019490	9.0000	1.73034644	1.7303	1.0573	3.8755	4.0729	2.127	2.373	2.345	2.083	1.926	1.795	1.646	1.541	1.528	3.25106168	1
	0.019490	9.0000	1.75513244	1.7551	1.0886	3.8775	4.0558	2.049	2.292	2.259	2.004	1.851	1.724	1.579	1.478	1.466	3.25301623	1
	0.019490	9.0000	1.78031373	1.7803	1.1202	3.8791	4.0368	1.970	2.211	2.174	1.923	1.775	1.651	1.509	1.412	1.399	3.25493574	1
	0.019490	9.0000	1.78410590	1.7841	1.1249	3.8794	4.0339	1.958	2.199	2.161	1.911	1.763	1.640	1.499	1.401	1.389	3.25521922	1
